order_id,order_date,customer_id,age,gender,city,region,category,product,unit_price,quantity,discount,payment_method,customer_type,rating,revenue
ORD103704,2024-01-31,1204,42.0,Female,Karachi,South,Electronics,Smartphone,809.04,1,0.05,Cash,New,3.9,768.59
ORD103622,2024-02-01,1084,38.0,Male,Multan,South,Clothing,Jeans,69.13,1,0.1,Digital Wallet,New,3.4,62.22
ORD103675,2024-02-01,1612,47.0,Male,Peshawar,West,Electronics,Smartwatch,243.87,4,0.0,Credit Card,New,4.5,975.48
ORD102329,2024-02-01,1789,46.0,Female,Faisalabad,East,Electronics,Laptop,1133.31,2,0.0,Bank Transfer,New,3.5,2266.62
ORD100469,2024-02-01,1269,18.0,Female,Peshawar,West,Clothing,Shoes,83.57,3,0.15,Credit Card,VIP,3.1,213.1
ORD102302,2024-02-01,1154,26.0,Female,Karachi,South,Clothing,T-Shirt,33.97,2,0.0,Debit Card,New,3.8,67.94
ORD101516,2024-02-02,1501,18.0,Male,Karachi,South,Clothing,T-Shirt,28.9,1,0.25,Cash,New,4.6,21.67
ORD101073,2024-02-03,1026,24.0,Female,Karachi,South,Electronics,Tablet,466.53,3,0.0,Digital Wallet,New,4.4,1399.59
ORD104580,2024-02-03,1337,38.0,Female,Faisalabad,East,Electronics,Laptop,1216.22,1,0.05,Digital Wallet,New,4.5,1155.41
ORD103834,2024-02-03,1715,29.0,Male,Faisalabad,East,Clothing,Shoes,87.23,2,0.0,Bank Transfer,New,3.9,174.46
ORD101795,2024-02-04,1670,53.0,Female,Islamabad,North,Clothing,Jeans,65.19,2,0.05,Credit Card,Returning,3.7,123.86
ORD101586,2024-02-04,1372,30.0,Female,Lahore,East,Electronics,Keyboard,63.02,4,0.0,Debit Card,Returning,2.8,252.08
ORD104653,2024-02-04,1569,51.0,Male,Rawalpindi,North,Electronics,Headphones,120.08,1,0.1,Debit Card,Returning,3.8,108.07
ORD101985,2024-02-04,1116,45.0,Male,Multan,South,Clothing,Shoes,90.83,3,0.1,Cash,New,2.4,245.24
ORD101682,2024-02-04,1493,31.0,Male,Quetta,West,Electronics,Laptop,1140.82,2,0.15,Digital Wallet,New,2.7,1939.39
ORD103554,2024-02-05,1041,30.0,Female,Karachi,South,Clothing,T-Shirt,29.05,2,0.05,Debit Card,Returning,4.3,55.2
ORD101225,2024-02-05,1396,18.0,Female,Islamabad,North,Accessories,Backpack,58.82,1,0.2,Credit Card,New,4.0,47.06
ORD100422,2024-02-05,1759,18.0,Male,Faisalabad,East,Electronics,Laptop,1209.49,2,0.1,Credit Card,VIP,3.7,2177.08
ORD104107,2024-02-06,1065,18.0,Male,Quetta,West,Electronics,Mouse,33.07,3,0.1,Cash,Returning,3.6,89.29
ORD101707,2024-02-06,1145,21.0,Male,Quetta,West,Electronics,Headphones,125.36,2,0.1,Credit Card,Returning,5.0,225.65
ORD102889,2024-02-06,1283,41.0,Female,Multan,South,Electronics,Headphones,127.49,2,0.2,Debit Card,New,3.9,203.98
ORD104990,2024-02-06,1674,28.0,Male,Faisalabad,East,Clothing,T-Shirt,28.16,1,0.15,Digital Wallet,New,2.4,23.94
ORD104371,2024-02-07,1653,62.0,Female,Karachi,South,Electronics,Smartphone,689.33,3,0.1,Debit Card,New,5.0,1861.19
ORD103953,2024-02-07,1632,27.0,Male,Quetta,West,Clothing,Shoes,88.07,1,0.0,Digital Wallet,New,3.4,88.07
ORD103080,2024-02-07,1596,47.0,Female,Islamabad,North,Electronics,Headphones,128.17,5,0.0,Credit Card,Returning,4.4,640.85
ORD100480,2024-02-07,1346,31.0,Male,Lahore,East,Electronics,Laptop,1243.94,4,0.0,Credit Card,VIP,4.2,4975.76
ORD102632,2024-02-08,1778,19.0,Male,Quetta,West,Electronics,Mouse,33.48,2,0.1,Credit Card,Returning,5.0,60.26
ORD103587,2024-02-08,1727,40.0,Female,Peshawar,West,Electronics,Monitor,269.87,3,0.05,Debit Card,New,4.1,769.13
ORD101195,2024-02-08,1228,53.0,Female,Karachi,South,Clothing,T-Shirt,33.66,1,0.05,Cash,New,3.2,31.98
ORD104571,2024-02-08,1477,30.0,Male,Lahore,East,Electronics,Smartphone,743.31,1,0.0,Credit Card,New,1.4,743.31
ORD103530,2024-02-08,1701,26.0,Female,Quetta,West,Electronics,Headphones,115.63,2,0.0,Credit Card,VIP,4.4,231.26
ORD104296,2024-02-08,1331,21.0,Female,Quetta,West,Electronics,Headphones,126.55,2,0.25,Cash,New,4.3,189.82
ORD101483,2024-02-08,1779,24.0,Female,Peshawar,West,Electronics,Mouse,32.28,1,0.0,Credit Card,Returning,5.0,32.28
ORD100416,2024-02-08,1393,50.0,Female,Islamabad,North,Electronics,Smartphone,726.57,1,0.2,Digital Wallet,VIP,4.8,581.26
ORD103326,2024-02-08,1314,32.0,Male,Karachi,South,Electronics,Smartwatch,238.11,4,0.05,Debit Card,New,3.8,904.82
ORD100471,2024-02-09,1636,37.0,Male,Karachi,South,Clothing,Jeans,64.21,4,0.0,Bank Transfer,New,3.0,256.84
ORD100165,2024-02-09,1407,35.0,Female,Multan,South,Electronics,Smartwatch,204.25,1,0.05,Debit Card,New,4.2,194.04
ORD102730,2024-02-09,1554,21.0,Male,Faisalabad,East,Electronics,Headphones,119.13,1,0.15,Debit Card,Returning,3.1,101.26
ORD100102,2024-02-09,1188,33.0,Male,Rawalpindi,North,Electronics,Keyboard,67.4,1,0.15,Debit Card,Returning,4.1,57.29
ORD103227,2024-02-09,1586,29.0,Male,Karachi,South,Electronics,Headphones,114.52,1,0.2,Cash,VIP,3.9,91.62
ORD104290,2024-02-10,1493,41.0,Female,Rawalpindi,North,Clothing,T-Shirt,29.29,1,0.2,Digital Wallet,Returning,4.2,23.43
ORD102359,2024-02-10,1039,40.0,Female,Multan,South,Clothing,Jeans,63.42,1,0.15,Cash,Returning,4.5,53.91
ORD104232,2024-02-11,1507,32.0,Female,Islamabad,North,Accessories,Sunglasses,81.76,7,0.05,Debit Card,Returning,4.5,543.7
ORD101354,2024-02-11,1008,43.0,Male,Quetta,West,Electronics,Smartphone,777.05,2,0.1,Debit Card,New,3.5,1398.69
ORD100618,2024-02-11,1729,59.0,Female,Islamabad,North,Electronics,Laptop,1344.57,2,0.1,Credit Card,New,2.7,2420.23
ORD101812,2024-02-11,1223,35.0,Male,Quetta,West,Electronics,Mouse,36.75,6,0.0,Bank Transfer,Returning,3.5,220.5
ORD104916,2024-02-11,1140,32.0,Male,Rawalpindi,North,Accessories,Sunglasses,87.77,1,0.1,Credit Card,New,3.0,78.99
ORD102911,2024-02-11,1367,18.0,Female,Rawalpindi,North,Electronics,Laptop,1317.92,1,0.0,Credit Card,New,4.3,1317.92
ORD103461,2024-02-11,1324,47.0,Female,Rawalpindi,North,Accessories,Sunglasses,75.97,1,0.2,Digital Wallet,New,3.2,60.78
ORD103006,2024-02-11,1117,31.0,Male,Lahore,East,Accessories,Backpack,54.1,2,0.0,Debit Card,Returning,3.6,108.2
ORD102780,2024-02-11,1232,27.0,Male,Lahore,East,Electronics,Monitor,289.13,3,0.15,Cash,New,3.0,737.28
ORD102678,2024-02-11,1526,57.0,Male,Lahore,East,Electronics,Mouse,33.88,5,0.05,Cash,Returning,3.0,160.93
ORD103354,2024-02-12,1143,44.0,Female,Lahore,East,Accessories,Backpack,60.69,5,0.1,Cash,New,2.8,273.1
ORD104870,2024-02-12,1123,31.0,Female,Rawalpindi,North,Clothing,T-Shirt,29.4,3,0.0,Digital Wallet,New,3.6,88.2
ORD100337,2024-02-12,1277,49.0,Female,Peshawar,West,Clothing,Shoes,94.35,2,0.05,Debit Card,New,4.9,179.26
ORD101338,2024-02-12,1644,37.0,Female,Peshawar,West,Electronics,Headphones,129.75,8,0.05,Cash,New,4.6,986.1
ORD102305,2024-02-12,1133,46.0,Male,Lahore,East,Clothing,Jeans,61.99,3,0.3,Cash,Returning,4.4,130.18
ORD101270,2024-02-12,1244,21.0,Male,Islamabad,North,Electronics,Mouse,37.35,2,0.0,Credit Card,Returning,4.4,74.7
ORD102272,2024-02-13,1331,33.0,Male,Islamabad,North,Accessories,Backpack,53.73,2,0.15,Credit Card,New,3.5,91.34
ORD104593,2024-02-13,1128,41.0,Female,Quetta,West,Electronics,Keyboard,67.54,3,0.0,Debit Card,Returning,3.1,202.62
ORD100140,2024-02-13,1547,41.0,Female,Islamabad,North,Accessories,Backpack,56.14,4,0.05,Cash,New,3.7,213.33
ORD101507,2024-02-13,1739,32.0,Female,Islamabad,North,Electronics,Keyboard,65.85,3,0.0,Digital Wallet,VIP,4.6,197.55
ORD100604,2024-02-13,1663,25.0,Male,Lahore,East,Electronics,Tablet,496.61,1,0.05,Bank Transfer,New,3.0,471.78
ORD100874,2024-02-13,1704,32.0,Male,Faisalabad,East,Electronics,Mouse,35.22,3,0.0,Debit Card,New,3.5,105.66
ORD102878,2024-02-13,1235,35.0,Female,Lahore,East,Electronics,Keyboard,68.54,2,0.0,Digital Wallet,New,4.2,137.08
ORD104598,2024-02-14,1488,35.0,Female,Quetta,West,Electronics,Tablet,472.97,2,0.25,Debit Card,New,4.2,709.46
ORD103141,2024-02-14,1708,39.0,Female,Lahore,East,Electronics,Mouse,34.65,7,0.05,Debit Card,Returning,3.3,230.42
ORD102265,2024-02-14,1019,23.0,Female,Faisalabad,East,Electronics,Smartphone,801.95,1,0.0,Digital Wallet,New,4.6,801.95
ORD100365,2024-02-14,1481,48.0,Male,Karachi,South,Electronics,Laptop,1125.49,1,0.15,Credit Card,Returning,3.7,956.67
ORD101071,2024-02-14,1715,18.0,Male,Peshawar,West,Accessories,Wallet,42.48,2,0.15,Debit Card,New,4.1,72.22
ORD101818,2024-02-14,1467,49.0,Male,Quetta,West,Electronics,Headphones,113.09,5,0.0,Digital Wallet,New,3.6,565.45
ORD102893,2024-02-14,1407,28.0,Female,Faisalabad,East,Electronics,Laptop,1163.44,2,0.1,Debit Card,New,5.0,2094.19
ORD101379,2024-02-15,1182,47.0,Female,Quetta,West,Clothing,T-Shirt,30.41,2,0.0,Digital Wallet,Returning,4.3,60.82
ORD103498,2024-02-15,1194,37.0,Female,Quetta,West,Electronics,Smartwatch,234.6,1,0.1,Credit Card,Returning,3.9,211.14
ORD104752,2024-02-15,1413,39.0,Male,Karachi,South,Electronics,Tablet,451.08,6,0.1,Digital Wallet,Returning,2.9,2435.83
ORD104565,2024-02-15,1638,32.0,Male,Quetta,West,Electronics,Smartphone,742.99,2,0.0,Cash,New,5.0,1485.98
ORD102434,2024-02-15,1554,35.0,Female,Faisalabad,East,Electronics,Mouse,38.3,2,0.0,Cash,Returning,3.6,76.6
ORD103339,2024-02-15,1483,59.0,Male,Multan,South,Electronics,Monitor,308.32,3,0.0,Debit Card,New,3.6,924.96
ORD103065,2024-02-16,1602,52.0,Male,Peshawar,West,Accessories,Sunglasses,81.16,3,0.1,Credit Card,New,4.9,219.13
ORD103705,2024-02-16,1486,29.0,Female,Lahore,East,Electronics,Keyboard,67.29,4,0.0,Cash,New,3.4,269.16
ORD100970,2024-02-16,1526,50.0,Male,Karachi,South,Clothing,Shoes,85.36,2,0.1,Credit Card,New,2.5,153.65
ORD104215,2024-02-16,1434,25.0,Male,Quetta,West,Electronics,Headphones,107.96,3,0.1,Credit Card,Returning,3.4,291.49
ORD103396,2024-02-16,1083,36.0,Male,Lahore,East,Electronics,Mouse,36.08,1,0.15,Credit Card,Returning,3.6,30.67
ORD104482,2024-02-16,1761,23.0,Male,Lahore,East,Clothing,T-Shirt,27.2,3,0.0,Credit Card,New,3.8,81.6
ORD101823,2024-02-17,1224,37.0,Male,Faisalabad,East,Electronics,Mouse,34.24,3,0.25,Credit Card,New,1.4,77.04
ORD100485,2024-02-17,1127,18.0,Female,Peshawar,West,Electronics,Monitor,283.41,1,0.0,Digital Wallet,New,2.8,283.41
ORD100286,2024-02-17,1779,30.0,Female,Lahore,East,Electronics,Smartwatch,206.93,4,0.2,Digital Wallet,Returning,2.3,662.18
ORD100124,2024-02-17,1490,32.0,Female,Islamabad,North,Accessories,Wallet,43.19,2,0.3,Digital Wallet,Returning,4.5,60.47
ORD100992,2024-02-17,1192,41.0,Female,Multan,South,Electronics,Tablet,471.49,1,0.1,Debit Card,Returning,4.5,424.34
ORD104960,2024-02-17,1599,33.0,Female,Quetta,West,Clothing,T-Shirt,26.82,1,0.1,Cash,New,3.4,24.14
ORD103269,2024-02-18,1575,50.0,Female,Peshawar,West,Clothing,Jacket,104.95,3,0.0,Credit Card,New,4.0,314.85
ORD100418,2024-02-18,1176,35.0,Female,Lahore,East,Electronics,Monitor,292.21,1,0.05,Credit Card,VIP,4.3,277.6
ORD103375,2024-02-18,1443,60.0,Male,Faisalabad,East,Electronics,Laptop,1168.38,1,0.0,Debit Card,New,3.3,1168.38
ORD104636,2024-02-18,1784,23.0,Female,Islamabad,North,Electronics,Laptop,1207.0,2,0.15,Credit Card,New,3.2,2051.9
ORD103534,2024-02-18,1136,27.0,Female,Multan,South,Clothing,T-Shirt,31.32,6,0.0,Cash,Returning,3.6,187.92
ORD100089,2024-02-18,1462,28.0,Female,Lahore,East,Electronics,Headphones,116.5,2,0.05,Bank Transfer,Returning,5.0,221.35
ORD102427,2024-02-18,1441,42.0,Male,Rawalpindi,North,Clothing,Jacket,105.66,4,0.05,Digital Wallet,New,3.7,401.51
ORD102929,2024-02-18,1473,29.0,Female,Rawalpindi,North,Clothing,Shoes,81.68,1,0.15,Bank Transfer,Returning,5.0,69.43
ORD103800,2024-02-19,1091,18.0,Female,Quetta,West,Electronics,Monitor,260.54,2,0.25,Bank Transfer,New,3.7,390.81
ORD101090,2024-02-19,1654,33.0,Male,Quetta,West,Clothing,Shoes,87.96,3,0.2,Digital Wallet,New,3.7,211.1
ORD102028,2024-02-19,1012,50.0,Female,Quetta,West,Clothing,Shoes,88.38,3,0.1,Digital Wallet,New,4.6,238.63
ORD101754,2024-02-19,1115,48.0,Male,Multan,South,Clothing,T-Shirt,32.42,2,0.0,Credit Card,Returning,4.0,64.84
ORD100398,2024-02-19,1128,18.0,Female,Lahore,East,Electronics,Mouse,35.51,4,0.25,Digital Wallet,New,4.1,106.53
ORD100880,2024-02-19,1335,22.0,Female,Faisalabad,East,Electronics,Smartwatch,203.31,2,0.05,Bank Transfer,Returning,4.6,386.29
ORD103358,2024-02-20,1313,18.0,Female,Islamabad,North,Electronics,Headphones,131.74,8,0.05,Digital Wallet,New,4.3,1001.22
ORD102516,2024-02-20,1630,33.0,Male,Karachi,South,Electronics,Smartphone,694.21,1,0.05,Credit Card,Returning,3.8,659.5
ORD103832,2024-02-20,1407,40.0,Male,Quetta,West,Electronics,Smartphone,707.81,2,0.15,Debit Card,Returning,4.7,1203.28
ORD104819,2024-02-20,1575,32.0,Female,Lahore,East,Clothing,Jeans,71.65,1,0.2,Digital Wallet,New,3.6,57.32
ORD102853,2024-02-20,1113,29.0,Male,Lahore,East,Electronics,Keyboard,69.99,3,0.25,Credit Card,New,4.4,157.48
ORD102621,2024-02-20,1390,18.0,Male,Rawalpindi,North,Clothing,Shoes,91.56,1,0.1,Cash,Returning,4.2,82.4
ORD103270,2024-02-21,1109,18.0,Male,Faisalabad,East,Electronics,Keyboard,70.58,3,0.1,Credit Card,Returning,3.3,190.57
ORD103830,2024-02-21,1417,37.0,Female,Peshawar,West,Accessories,Backpack,54.35,1,0.3,Credit Card,New,3.5,38.04
ORD101367,2024-02-21,1604,18.0,Female,Faisalabad,East,Electronics,Mouse,33.86,2,0.2,Credit Card,New,3.6,54.18
ORD102168,2024-02-21,1511,43.0,Female,Multan,South,Electronics,Smartphone,808.14,1,0.1,Digital Wallet,New,3.2,727.33
ORD104722,2024-02-21,1295,35.0,Male,Peshawar,West,Electronics,Tablet,495.97,7,0.05,Cash,Returning,3.0,3298.2
ORD101336,2024-02-21,1222,51.0,Male,Quetta,West,Clothing,T-Shirt,26.99,4,0.25,Credit Card,New,4.1,80.97
ORD103666,2024-02-21,1172,27.0,Female,Multan,South,Accessories,Sunglasses,77.48,1,0.0,Cash,Returning,3.9,77.48
ORD104494,2024-02-21,1515,36.0,Male,Karachi,South,Electronics,Headphones,111.18,1,0.15,Credit Card,New,4.0,94.5
ORD103169,2024-02-21,1098,48.0,Male,Faisalabad,East,Electronics,Keyboard,73.21,1,0.0,Credit Card,New,2.6,73.21
ORD104264,2024-02-22,1673,,Female,Islamabad,North,Clothing,Shoes,85.28,1,0.05,Credit Card,Returning,3.3,81.02
ORD104115,2024-02-22,1049,35.0,Male,Islamabad,North,Electronics,Tablet,516.17,2,0.1,Credit Card,Returning,3.7,929.11
ORD104411,2024-02-22,1266,48.0,Female,Rawalpindi,North,Electronics,Monitor,301.4,2,0.0,Credit Card,Returning,3.1,602.8
ORD100510,2024-02-22,1086,33.0,Female,Rawalpindi,North,Electronics,Keyboard,66.15,3,0.05,Credit Card,VIP,4.1,188.53
ORD101576,2024-02-22,1335,22.0,Male,Faisalabad,East,Electronics,Smartwatch,201.35,2,0.05,Debit Card,Returning,5.0,382.56
ORD104579,2024-02-23,1515,44.0,Male,Peshawar,West,Electronics,Smartphone,707.29,3,0.0,Credit Card,VIP,3.3,2121.87
ORD101298,2024-02-23,1084,32.0,Female,Peshawar,West,Electronics,Smartphone,804.17,2,0.25,Digital Wallet,New,2.4,1206.25
ORD100160,2024-02-23,1241,39.0,Male,Quetta,West,Electronics,Mouse,34.76,2,0.2,Cash,Returning,3.1,55.62
ORD101006,2024-02-23,1212,41.0,Female,Quetta,West,Clothing,T-Shirt,29.63,1,0.1,Bank Transfer,VIP,3.7,26.67
ORD101406,2024-02-23,1256,32.0,Female,Rawalpindi,North,Accessories,Backpack,55.19,3,0.0,Credit Card,New,4.7,165.57
ORD102227,2024-02-23,1114,42.0,Female,Lahore,East,Electronics,Mouse,35.37,2,0.2,Bank Transfer,New,2.8,56.59
ORD102986,2024-02-24,1336,55.0,Female,Rawalpindi,North,Clothing,T-Shirt,29.26,1,0.0,Credit Card,New,3.3,29.26
ORD102910,2024-02-24,1108,18.0,Male,Faisalabad,East,Clothing,Shoes,84.3,3,0.15,Digital Wallet,Returning,2.5,214.96
ORD103550,2024-02-25,1529,35.0,Female,Multan,South,Clothing,T-Shirt,32.83,6,0.3,Credit Card,Returning,3.6,137.89
ORD104930,2024-02-25,1544,45.0,Female,Peshawar,West,Clothing,Jeans,66.76,5,0.1,Digital Wallet,VIP,3.4,300.42
ORD100775,2024-02-25,1540,21.0,Male,Islamabad,North,Electronics,Headphones,126.15,3,0.2,Cash,Returning,4.9,302.76
ORD102326,2024-02-25,1051,56.0,Male,Faisalabad,East,Electronics,Headphones,106.59,2,0.1,Credit Card,Returning,4.6,191.86
ORD101650,2024-02-25,1670,33.0,Male,Quetta,West,Accessories,Sunglasses,84.92,3,0.3,Credit Card,New,4.6,178.33
ORD102140,2024-02-25,1605,34.0,Male,Rawalpindi,North,Electronics,Headphones,118.01,2,0.15,Credit Card,New,3.0,200.62
ORD104854,2024-02-25,1073,32.0,Female,Faisalabad,East,Electronics,Laptop,1139.76,4,0.25,Debit Card,VIP,4.4,3419.28
ORD104749,2024-02-25,1059,29.0,Female,Faisalabad,East,Electronics,Smartphone,813.75,4,0.2,Credit Card,New,2.5,2604.0
ORD104416,2024-02-25,1193,,Male,Peshawar,West,Clothing,Jacket,110.48,2,0.05,Bank Transfer,Returning,4.3,209.91
ORD100408,2024-02-25,1288,33.0,Female,Islamabad,North,Accessories,Backpack,52.66,1,0.0,Credit Card,New,4.3,52.66
ORD103188,2024-02-25,1154,41.0,Male,Rawalpindi,North,Electronics,Laptop,1193.15,1,0.25,Bank Transfer,Returning,3.2,894.86
ORD100221,2024-02-25,1113,47.0,Female,Lahore,East,Electronics,Laptop,1177.32,1,0.15,Digital Wallet,VIP,4.1,1000.72
ORD102630,2024-02-26,1517,45.0,Male,Rawalpindi,North,Electronics,Smartphone,629.84,3,0.2,Digital Wallet,Returning,4.0,1511.62
ORD102688,2024-02-26,1405,45.0,Male,Islamabad,North,Electronics,Laptop,1240.26,8,0.05,Digital Wallet,New,5.0,9425.98
ORD104861,2024-02-26,1694,42.0,Female,Lahore,East,Electronics,Keyboard,71.84,3,0.0,Credit Card,Returning,4.5,215.52
ORD103226,2024-02-26,1268,47.0,Male,Rawalpindi,North,Clothing,Jacket,110.19,4,0.15,Digital Wallet,New,4.5,374.65
ORD104794,2024-02-26,1127,35.0,Male,Karachi,South,Clothing,Shoes,88.64,5,0.15,Credit Card,Returning,4.0,376.72
ORD104025,2024-02-26,1651,38.0,Female,Peshawar,West,Electronics,Tablet,451.0,2,0.05,Bank Transfer,VIP,4.5,856.9
ORD100074,2024-02-26,1002,43.0,Male,Faisalabad,East,Electronics,Smartphone,736.23,3,0.2,Debit Card,New,4.4,1766.95
ORD103037,2024-02-26,1075,28.0,Male,Multan,South,Accessories,Sunglasses,85.97,3,0.1,Debit Card,Returning,2.0,232.12
ORD102971,2024-02-26,1202,43.0,Male,Peshawar,West,Accessories,Backpack,57.54,5,0.3,Digital Wallet,Returning,3.9,201.39
ORD102643,2024-02-26,1099,28.0,Male,Karachi,South,Clothing,T-Shirt,31.55,1,0.0,Digital Wallet,Returning,4.0,31.55
ORD102262,2024-02-27,1494,49.0,Female,Faisalabad,East,Electronics,Keyboard,63.85,5,0.0,Debit Card,New,4.3,319.25
ORD101305,2024-02-27,1063,38.0,Female,Multan,South,Electronics,Mouse,33.89,2,0.15,Credit Card,New,4.4,57.61
ORD102932,2024-02-27,1302,23.0,Male,Quetta,West,Accessories,Sunglasses,77.84,1,0.1,Credit Card,Returning,4.1,70.06
ORD100664,2024-02-27,1588,28.0,Female,Multan,South,Clothing,Shoes,94.48,1,0.05,Digital Wallet,Returning,4.5,89.76
ORD103710,2024-02-27,1376,31.0,Male,Peshawar,West,Electronics,Smartwatch,224.72,6,0.0,Credit Card,VIP,5.0,1348.32
ORD100554,2024-02-27,1675,23.0,Female,Peshawar,West,Clothing,Shoes,87.84,2,0.05,Digital Wallet,Returning,4.7,166.9
ORD101777,2024-02-27,1170,24.0,Male,Lahore,East,Electronics,Smartphone,734.06,2,0.2,Debit Card,VIP,5.0,1174.5
ORD103420,2024-02-27,1320,51.0,Male,Islamabad,North,Electronics,Headphones,114.67,6,0.05,Credit Card,Returning,3.3,653.62
ORD103464,2024-02-27,1728,36.0,Male,Karachi,South,Electronics,Keyboard,77.54,2,0.0,Debit Card,Returning,3.7,155.08
ORD104285,2024-02-27,1003,18.0,Male,Multan,South,Electronics,Smartwatch,220.13,3,0.0,Bank Transfer,VIP,3.7,660.39
ORD103946,2024-02-27,1184,18.0,Female,Quetta,West,Electronics,Tablet,447.25,3,0.0,Debit Card,Returning,4.3,1341.75
ORD104139,2024-02-28,1541,38.0,Female,Multan,South,Clothing,T-Shirt,31.0,1,0.0,Credit Card,VIP,4.1,31.0
ORD102126,2024-02-28,1261,29.0,Male,Lahore,East,Accessories,Backpack,54.25,2,0.0,Credit Card,Returning,2.4,108.5
ORD101977,2024-02-28,1660,26.0,Male,Lahore,East,Accessories,Sunglasses,83.04,2,0.1,Cash,Returning,4.1,149.47
ORD100336,2024-02-28,1398,34.0,Male,Faisalabad,East,Accessories,Sunglasses,80.97,3,0.05,Digital Wallet,Returning,5.0,230.76
ORD103602,2024-02-28,1737,33.0,Male,Multan,South,Electronics,Mouse,33.78,1,0.0,Bank Transfer,Returning,3.7,33.78
ORD100103,2024-02-28,1380,32.0,Male,Quetta,West,Clothing,T-Shirt,30.64,5,0.1,Credit Card,New,5.0,137.88
ORD100164,2024-02-28,1485,42.0,Male,Peshawar,West,Electronics,Mouse,37.51,1,0.15,Credit Card,New,4.8,31.88
ORD102842,2024-02-28,1665,34.0,Female,Lahore,East,Electronics,Smartwatch,203.38,7,0.15,Bank Transfer,New,4.8,1210.11
ORD100842,2024-02-29,1449,18.0,Male,Peshawar,West,Electronics,Headphones,116.83,2,0.3,Credit Card,New,2.9,163.56
ORD101196,2024-02-29,1216,36.0,Male,Quetta,West,Accessories,Wallet,41.5,2,0.0,Credit Card,Returning,3.5,83.0
ORD100414,2024-02-29,1785,31.0,Male,Islamabad,North,Clothing,Shoes,90.08,3,0.0,Cash,Returning,4.7,270.24
ORD104013,2024-02-29,1786,40.0,Male,Multan,South,Electronics,Keyboard,68.96,7,0.2,Cash,Returning,2.4,386.18
ORD100191,2024-03-01,1506,41.0,Female,Karachi,South,Electronics,Smartwatch,229.59,4,0.15,Bank Transfer,VIP,2.5,780.61
ORD102226,2024-03-01,1414,23.0,Female,Quetta,West,Accessories,Backpack,57.23,5,0.0,Bank Transfer,New,4.1,286.15
ORD103652,2024-03-02,1658,49.0,Male,Multan,South,Accessories,Sunglasses,80.39,1,0.0,Bank Transfer,Returning,4.8,80.39
ORD104486,2024-03-02,1357,45.0,Male,Faisalabad,East,Electronics,Smartphone,749.07,3,0.0,Debit Card,Returning,4.9,2247.21
ORD103688,2024-03-02,1787,47.0,Female,Islamabad,North,Electronics,Smartphone,787.95,2,0.0,Credit Card,VIP,3.9,1575.9
ORD102896,2024-03-02,1461,18.0,Male,Karachi,South,Electronics,Laptop,1123.71,4,0.1,Debit Card,VIP,2.9,4045.36
ORD100185,2024-03-02,1620,22.0,Male,Quetta,West,Electronics,Mouse,39.01,3,0.15,Bank Transfer,Returning,4.2,99.48
ORD100114,2024-03-02,1063,27.0,Male,Multan,South,Electronics,Monitor,283.84,1,0.2,Credit Card,Returning,2.7,227.07
ORD101035,2024-03-03,1377,58.0,Female,Islamabad,North,Electronics,Laptop,1174.17,6,0.25,Bank Transfer,Returning,5.0,5283.76
ORD104252,2024-03-03,1159,18.0,Male,Lahore,East,Electronics,Smartphone,756.83,4,0.2,Credit Card,New,4.4,2421.86
ORD102813,2024-03-03,1590,18.0,Male,Rawalpindi,North,Accessories,Sunglasses,79.75,1,0.2,Debit Card,Returning,4.6,63.8
ORD100645,2024-03-03,1565,43.0,Male,Faisalabad,East,Clothing,T-Shirt,28.8,3,0.05,Digital Wallet,Returning,3.5,82.08
ORD101736,2024-03-04,1124,34.0,Female,Islamabad,North,Electronics,Smartwatch,231.33,1,0.05,Credit Card,New,4.1,219.76
ORD103882,2024-03-04,1734,31.0,Male,Lahore,East,Electronics,Smartwatch,222.09,4,0.0,Cash,Returning,3.5,888.36
ORD100320,2024-03-04,1422,28.0,Male,Peshawar,West,Electronics,Keyboard,65.53,2,0.1,Digital Wallet,New,3.6,117.95
ORD100389,2024-03-04,1607,35.0,Female,Quetta,West,Electronics,Headphones,122.54,6,0.1,Cash,VIP,3.9,661.72
ORD101060,2024-03-04,1468,18.0,Male,Multan,South,Accessories,Backpack,55.61,3,0.15,Credit Card,VIP,3.1,141.81
ORD103328,2024-03-04,1279,22.0,Female,Multan,South,Clothing,T-Shirt,31.25,3,0.3,Debit Card,Returning,5.0,65.62
ORD102230,2024-03-05,1648,55.0,Male,Rawalpindi,North,Electronics,Headphones,106.77,2,0.05,Digital Wallet,New,3.5,202.86
ORD102181,2024-03-05,1691,42.0,Male,Multan,South,Clothing,Shoes,91.28,2,0.15,Digital Wallet,Returning,,155.18
ORD104875,2024-03-05,1626,37.0,Male,Lahore,East,Accessories,Wallet,44.88,2,0.0,Credit Card,Returning,3.7,89.76
