student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade
1460,19.7,78.6,2.2,100.0,A
1461,14.0,86.1,6.1,93.4,A
1466,19.1,79.3,8.5,94.0,A
1467,26.7,75.8,7.2,100.0,A
1468,17.8,93.2,5.7,90.5,A
1470,18.1,81.3,4.5,93.4,A
1476,19.5,80.8,6.6,98.9,A
1482,12.4,91.1,9.1,92.6,A
1483,27.1,68.4,2.6,100.0,A
1485,16.6,87.7,4.5,92.6,A
1486,21.5,100.0,4.9,100.0,A
1490,23.8,89.7,4.4,100.0,A
1491,11.1,91.4,6.3,100.0,A
1492,32.9,91.6,4.8,100.0,A
1495,25.8,89.2,5.4,100.0,A
1496,29.0,85.5,4.5,100.0,A
1497,29.4,81.1,7.7,100.0,A
1498,23.5,96.0,1.5,100.0,A
1499,22.2,74.0,5.7,100.0,A
1500,19.1,84.3,4.1,95.2,A
1501,20.4,80.5,5.6,100.0,A
1504,15.0,74.3,3.5,98.3,A
1507,19.9,78.5,5.5,100.0,A
1508,21.7,83.3,6.5,100.0,A
1509,15.6,80.6,5.7,100.0,A
1510,25.3,86.2,4.8,100.0,A
1515,14.4,94.3,7.7,98.3,A
1517,25.6,96.1,3.1,93.4,A
1518,19.4,73.1,6.2,92.2,A
1520,28.0,87.5,7.9,100.0,A
1521,23.5,76.3,5.0,100.0,A
1522,19.1,89.2,2.1,98.6,A
1523,13.4,87.3,8.2,96.9,A
1526,22.6,83.2,1.4,100.0,A
1527,28.2,99.1,5.5,100.0,A
1528,25.8,70.0,9.7,100.0,A
1531,16.0,100.0,3.9,94.0,A
1534,14.0,82.8,8.0,91.8,A
1537,18.6,72.4,9.5,98.7,A
1541,14.8,73.9,1.6,100.0,A
1542,27.4,73.9,5.5,100.0,A
1543,26.6,96.1,6.9,100.0,A
1544,11.8,98.8,10.0,91.8,A
1546,18.3,82.7,4.6,97.3,A
1548,17.1,93.2,10.0,90.9,A
1549,20.4,84.9,4.2,96.1,A
1550,23.6,76.9,9.0,100.0,A
1555,13.4,83.3,6.4,95.3,A
1556,17.6,66.4,3.4,93.4,A
1557,21.4,98.4,7.5,100.0,A
1559,25.4,92.3,2.1,100.0,A
1560,13.1,58.2,5.9,92.5,A
1564,21.2,79.2,9.2,100.0,A
1565,20.2,91.1,7.2,99.2,A
1568,18.6,93.0,5.3,93.0,A
1570,11.3,96.4,5.2,93.2,A
1571,20.6,93.5,8.0,95.4,A
1576,14.8,74.3,5.7,95.4,A
1578,23.2,80.2,6.2,90.8,A
1581,16.4,94.6,8.1,94.9,A
1584,15.4,66.3,8.6,95.8,A
1585,18.0,91.5,3.4,100.0,A
1586,19.9,100.0,6.1,93.5,A
1590,15.6,100.0,2.8,93.1,A
1593,18.1,93.5,5.2,100.0,A
1594,21.3,94.0,8.8,100.0,A
1598,29.4,100.0,6.2,100.0,A
1599,15.1,71.5,6.6,100.0,A
1602,24.6,72.5,7.5,100.0,A
1608,26.4,84.8,8.6,100.0,A
1609,17.3,86.7,6.0,96.1,A
1613,21.2,91.2,4.9,100.0,A
1614,14.5,90.2,9.1,98.6,A
1616,37.4,81.5,0.0,100.0,A
1617,17.1,84.6,3.6,92.4,A
1620,23.0,74.3,5.0,100.0,A
1621,15.8,86.2,8.4,98.7,A
1623,21.4,75.7,7.8,100.0,A
1625,28.1,100.0,3.4,100.0,A
1628,24.0,100.0,3.4,100.0,A
1630,21.0,91.9,5.4,93.6,A
1631,18.4,100.0,6.4,95.8,A
1634,22.2,81.1,8.1,93.1,A
1636,12.2,89.5,6.2,96.2,A
1638,18.0,76.3,5.7,95.4,A
1639,29.4,89.0,9.0,100.0,A
1641,15.2,87.7,5.7,100.0,A
1642,24.9,100.0,7.4,100.0,A
1644,18.2,79.3,4.4,100.0,A
1648,21.9,89.4,10.0,100.0,A
1649,23.3,95.7,5.3,100.0,A
1650,33.1,83.8,7.0,100.0,A
1651,19.1,85.9,5.6,100.0,A
1652,17.3,96.9,2.9,100.0,A
1654,12.5,83.6,3.9,98.1,A
1655,17.4,72.5,5.8,96.9,A
1657,16.2,81.5,4.2,100.0,A
1658,24.2,76.0,7.7,99.8,A
1660,23.0,70.4,5.5,100.0,A
1661,24.2,95.8,5.6,100.0,A
1665,24.1,100.0,7.1,100.0,A
1669,20.9,94.1,1.4,100.0,A
1671,13.3,98.6,5.2,98.3,A
1675,26.3,97.3,2.1,100.0,A
1676,12.7,77.8,6.4,95.8,A
1677,23.5,86.6,7.7,100.0,A
1678,25.6,90.8,9.2,100.0,A
1679,22.0,68.6,8.3,100.0,A
1681,17.8,70.8,5.6,99.5,A
1682,14.8,100.0,5.8,100.0,A
1684,17.3,69.7,8.2,95.4,A
1686,23.3,90.6,4.1,100.0,A
1689,17.0,64.4,8.5,97.8,A
1695,15.9,84.2,5.6,100.0,A
1696,28.6,80.6,7.1,100.0,A
1699,18.6,79.3,2.9,98.8,A
1700,16.3,85.5,4.6,100.0,A
1701,17.5,78.7,5.8,100.0,A
1702,18.4,87.0,4.8,100.0,A
1703,19.4,93.9,5.2,100.0,A
1704,22.8,100.0,8.5,96.8,A
1705,17.9,78.2,4.7,95.4,A
1707,19.7,77.3,4.0,100.0,A
1708,28.3,90.9,6.0,100.0,A
1711,22.7,75.3,6.3,100.0,A
1714,20.9,95.2,3.0,100.0,A
1717,17.3,85.7,8.3,91.0,A
1719,20.0,67.3,7.6,99.4,A
1721,18.6,83.2,7.7,97.1,A
1723,20.2,75.4,5.6,100.0,A
1724,19.3,79.0,5.8,100.0,A
1726,22.6,84.8,7.3,98.3,A
1727,11.2,87.5,8.2,91.0,A
1728,20.7,94.1,6.2,99.9,A
1729,17.6,90.8,7.2,92.6,A
1730,27.9,76.9,4.1,100.0,A
1733,14.9,83.5,7.1,92.5,A
1734,12.9,91.3,5.6,90.2,A
1735,20.6,70.8,4.9,96.1,A
1739,21.7,75.5,6.3,100.0,A
1740,27.0,82.3,4.8,100.0,A
1741,14.3,87.6,2.7,94.7,A
1744,23.1,72.5,8.3,96.1,A
1746,16.7,75.5,6.6,91.6,A
1747,21.8,91.5,6.5,100.0,A
1749,16.3,95.0,6.5,91.5,A
1750,22.0,67.2,9.4,99.2,A
1752,19.7,84.5,6.8,100.0,A
1756,24.6,100.0,7.1,100.0,A
1757,14.0,86.1,4.9,100.0,A
1758,21.7,95.7,7.7,97.4,A
1759,26.3,82.3,5.9,100.0,A
1760,24.2,91.9,6.3,100.0,A
1761,26.5,74.2,4.7,100.0,A
1762,20.2,80.6,5.0,100.0,A
1763,15.5,82.4,9.2,97.8,A
1765,13.3,73.5,4.0,93.1,A
1767,30.2,82.7,8.6,100.0,A
1768,13.8,100.0,5.3,96.9,A
1769,15.9,88.6,0.0,100.0,A
1770,18.9,93.9,3.4,100.0,A
1772,26.9,98.0,5.2,100.0,A
1789,17.2,88.7,6.6,98.8,A
1790,24.4,70.3,4.8,100.0,A
1793,13.9,84.6,4.6,92.8,A
1794,19.7,93.1,5.9,100.0,A
1795,16.5,67.3,9.8,97.8,A
1799,22.5,98.7,8.7,94.7,A
1800,15.1,88.1,6.1,90.5,A
1801,28.3,81.9,8.6,100.0,A
1807,16.9,74.5,3.9,99.1,A
1808,18.6,84.5,2.0,93.9,A
1810,21.3,89.9,5.8,95.5,A
1812,16.0,86.7,3.3,100.0,A
1813,26.3,81.8,8.2,100.0,A
1814,21.3,84.6,6.0,100.0,A
1815,13.1,85.4,5.7,96.6,A
1823,13.4,100.0,6.0,91.3,A
1826,18.1,74.5,0.4,100.0,A
1828,24.9,74.3,7.6,100.0,A
1833,21.7,79.6,8.7,99.2,A
1834,17.0,83.6,4.3,100.0,A
1835,10.7,79.5,2.9,90.3,A
1836,17.5,74.1,5.7,100.0,A
1838,15.8,90.9,3.8,100.0,A
1844,15.6,80.8,6.6,96.1,A
1845,16.1,73.7,6.1,94.3,A
1847,23.9,86.4,3.7,100.0,A
1849,21.8,86.8,3.4,100.0,A
1850,18.0,79.1,2.4,100.0,A
1852,27.4,96.8,5.6,100.0,A
1854,21.4,80.9,6.3,100.0,A
1855,22.0,80.1,7.1,100.0,A
1857,24.7,80.7,1.2,100.0,A
1858,13.2,88.4,3.4,99.1,A
1859,17.0,82.5,6.2,98.7,A
1860,16.8,77.7,9.3,98.0,A
1862,20.7,80.2,5.7,100.0,A
1863,20.6,95.9,6.9,100.0,A
1865,24.1,88.3,4.5,100.0,A
1867,22.2,100.0,6.1,96.4,A
1868,22.9,99.8,4.7,100.0,A
1870,12.1,91.6,5.7,100.0,A
1874,20.5,89.0,8.2,100.0,A
1875,24.2,89.7,7.7,100.0,A
1876,24.8,73.7,3.3,100.0,A
1881,21.8,83.8,3.0,96.4,A
1882,26.3,73.9,6.4,100.0,A
1886,17.0,92.7,7.7,90.5,A
1892,15.0,80.8,4.2,100.0,A
1895,14.4,91.6,7.8,97.2,A
1898,26.2,89.7,6.9,100.0,A
1899,18.9,87.0,4.1,100.0,A
1901,19.9,84.6,8.0,100.0,A
1902,12.7,100.0,5.9,95.5,A
1903,23.2,80.7,6.0,97.5,A
1905,14.2,77.6,7.7,99.0,A
1910,16.0,90.4,5.7,100.0,A
1911,27.1,96.5,7.2,100.0,A
1912,30.6,81.1,3.2,100.0,A
1913,19.5,78.9,7.2,100.0,A
1914,18.5,77.0,8.4,100.0,A
1925,29.5,91.7,5.5,100.0,A
1929,22.7,84.0,7.4,99.5,A
1930,28.7,68.5,5.4,100.0,A
1932,18.5,84.0,5.3,93.4,A
1935,33.5,74.4,9.6,100.0,A
1937,16.8,79.4,5.9,100.0,A
1938,18.3,97.2,4.3,94.8,A
1939,22.6,65.9,3.3,100.0,A
1940,15.7,87.4,5.0,92.9,A
1941,17.2,72.0,10.0,100.0,A
1943,16.9,87.4,6.3,98.6,A
1947,17.6,83.9,6.9,92.2,A
1948,14.8,93.7,8.6,95.7,A
1949,22.9,73.5,3.4,100.0,A
1952,23.8,78.1,4.5,100.0,A
1956,24.6,85.6,8.9,100.0,A
1958,37.0,86.8,7.5,100.0,A
1959,22.4,96.4,5.6,100.0,A
1962,17.0,94.9,6.9,92.9,A
1964,19.5,92.4,6.9,100.0,A
1966,15.6,76.6,7.9,95.9,A
1969,13.6,90.2,3.4,93.3,A
1970,22.9,84.4,5.1,100.0,A
1971,19.2,82.5,7.2,100.0,A
1973,19.6,88.1,3.7,94.5,A
1974,16.4,86.5,5.2,97.2,A
1977,22.9,71.4,4.0,100.0,A
1978,21.6,81.0,6.1,90.0,A
1980,17.8,85.7,7.5,100.0,A
1984,21.0,69.1,5.1,100.0,A
1985,21.7,75.6,9.5,100.0,A
1986,18.6,91.9,5.7,100.0,A
1987,20.1,86.5,6.9,100.0,A
1988,18.6,100.0,4.3,100.0,A
1990,18.0,83.0,6.4,90.6,A
1991,20.6,83.5,6.9,99.1,A
1992,20.3,91.6,4.4,100.0,A
1993,23.3,83.1,7.9,100.0,A
1994,20.0,74.2,9.1,100.0,A
1995,17.5,87.7,4.5,100.0,A
1996,22.5,81.5,6.2,100.0,A
2002,14.0,81.4,6.5,93.9,A
2009,19.6,100.0,3.9,99.1,A
2010,21.6,89.4,4.7,100.0,A
2019,19.4,86.2,7.2,100.0,A
2022,16.9,81.1,7.9,93.6,A
2023,24.5,78.9,4.1,100.0,A
2026,16.3,65.4,6.7,94.0,A
2027,27.6,87.9,1.8,100.0,A
2028,23.7,93.6,4.8,100.0,A
2029,16.5,88.6,4.5,98.1,A
2031,20.6,70.2,0.0,100.0,A
2033,18.3,83.9,5.3,98.9,A
2035,22.4,65.6,4.9,91.3,A
2036,34.3,81.6,4.2,100.0,A
2037,17.7,77.9,7.4,90.1,A
2039,14.8,67.7,7.0,91.2,A
2046,22.8,62.2,8.6,100.0,A
2047,15.0,84.6,5.7,94.1,A
2050,16.1,81.8,6.0,94.7,A
2051,20.8,89.0,5.0,100.0,A
2060,16.4,100.0,7.3,95.6,A
2061,21.0,86.7,4.3,100.0,A
2064,14.3,75.0,3.6,93.4,A
2065,16.9,82.9,4.0,92.5,A
2069,25.0,84.6,4.9,100.0,A
2070,21.5,91.6,1.6,98.9,A
2071,21.8,84.0,4.9,100.0,A
2072,23.7,88.0,6.2,100.0,A
2074,16.4,60.0,4.2,95.4,A
2077,19.3,91.4,5.1,100.0,A
2078,23.4,68.5,1.1,100.0,A
2079,14.0,88.6,9.4,97.5,A
2081,15.0,89.0,7.3,100.0,A
2082,19.2,86.1,4.3,100.0,A
2091,17.3,100.0,8.4,95.7,A
2092,17.1,88.6,7.7,100.0,A
2093,19.4,78.0,4.5,100.0,A
2095,22.3,98.7,5.2,96.5,A
2097,19.7,80.7,7.6,100.0,A
2100,20.7,76.0,4.3,99.1,A
2101,17.6,98.9,6.2,100.0,A
2104,22.9,86.8,6.9,100.0,A
2106,26.5,81.7,5.4,100.0,A
2108,19.5,83.3,8.2,100.0,A
2113,15.3,79.7,3.9,93.6,A
2115,20.2,79.8,9.5,100.0,A
2116,11.4,65.3,5.5,100.0,A
2120,13.7,82.1,1.0,91.3,A
2121,31.9,81.8,4.9,100.0,A
2122,20.5,71.7,8.9,100.0,A
2126,18.8,82.0,5.7,100.0,A
2128,22.8,86.8,6.7,100.0,A
2129,20.0,82.6,8.6,100.0,A
2130,20.0,99.6,7.1,92.6,A
2131,18.1,64.5,8.6,100.0,A
2132,15.1,74.6,5.0,98.2,A
2133,19.7,89.8,6.0,95.8,A
2134,19.1,83.1,10.0,98.9,A
2137,15.7,97.2,6.8,95.4,A
2138,25.8,69.6,2.7,100.0,A
2141,16.2,86.9,5.9,92.6,A
2146,25.4,94.0,8.7,100.0,A
2151,13.8,91.6,6.1,90.6,A
2152,26.6,88.0,9.8,100.0,A
2154,16.6,85.4,4.9,90.3,A
2159,24.0,99.3,9.5,100.0,A
2160,18.9,76.9,4.3,100.0,A
2162,16.7,88.6,3.5,100.0,A
2163,18.5,100.0,7.7,92.5,A
2164,23.0,71.9,7.7,93.8,A
2165,26.1,79.3,8.2,100.0,A
2170,18.3,78.1,6.2,93.3,A
2171,21.9,100.0,7.8,100.0,A
2174,16.1,72.7,9.0,99.1,A
2176,29.6,93.9,6.1,100.0,A
2178,16.3,69.0,9.5,93.2,A
2179,29.2,100.0,2.9,100.0,A
2184,24.6,94.4,4.5,100.0,A
2186,25.7,96.2,10.0,100.0,A
2188,13.1,65.4,6.3,96.0,A
2190,19.1,91.7,4.2,94.7,A
2192,18.2,100.0,6.0,92.4,A
2193,29.2,89.1,7.4,100.0,A
2197,18.0,100.0,9.8,93.8,A
2200,18.4,96.8,1.8,100.0,A
2201,27.6,90.0,6.5,99.2,A
2202,13.7,74.0,6.4,91.2,A
2203,20.0,84.0,4.7,100.0,A
2206,18.3,91.9,5.2,100.0,A
2207,25.4,95.6,6.5,100.0,A
2209,12.8,75.6,8.9,93.3,A
2212,19.2,77.1,5.3,100.0,A
2216,16.9,100.0,3.8,92.0,A
2218,14.5,91.3,8.5,91.4,A
2219,29.7,88.7,7.5,100.0,A
2221,12.5,67.7,6.8,94.2,A
2223,20.2,86.8,4.6,95.9,A
2226,24.2,81.3,6.3,97.7,A
2227,24.9,83.7,2.3,100.0,A
2228,10.8,100.0,7.2,91.1,A
2230,22.1,89.0,4.0,99.5,A
2232,20.5,63.4,7.8,94.6,A
2234,21.2,75.3,5.7,99.5,A
2236,20.1,79.7,9.3,100.0,A
2240,19.8,95.1,5.8,95.4,A
2242,19.1,80.5,7.2,100.0,A
2243,28.8,76.6,8.2,100.0,A
2245,26.3,95.9,3.9,100.0,A
2250,21.5,86.7,3.0,100.0,A
2252,25.6,65.5,8.8,99.4,A
2256,17.5,93.5,2.0,100.0,A
2257,21.2,100.0,3.4,100.0,A
2263,23.7,78.4,8.5,100.0,A
2266,23.3,100.0,3.2,100.0,A
2269,11.5,88.0,5.3,90.4,A
2271,17.4,75.8,6.7,100.0,A
2272,11.6,84.2,7.4,90.1,A
2279,19.7,91.4,3.0,100.0,A
2280,18.2,83.7,6.6,100.0,A
2283,23.4,99.1,5.9,93.5,A
2286,18.2,95.7,7.0,100.0,A
2287,20.5,66.7,4.3,98.8,A
2288,13.2,71.5,6.1,100.0,A
2290,25.0,80.8,7.1,100.0,A
2291,27.2,95.3,8.5,100.0,A
2292,21.9,81.4,7.6,100.0,A
2293,15.6,62.4,6.3,97.1,A
2296,18.7,93.7,4.9,93.9,A
2297,17.9,80.0,4.0,98.3,A
2298,24.8,66.8,4.2,100.0,A
2299,19.6,90.6,1.8,100.0,A
2301,22.4,88.3,5.8,100.0,A
2305,29.0,81.3,5.6,100.0,A
2306,36.8,81.0,8.5,100.0,A
2307,19.2,81.9,9.4,92.6,A
2309,18.7,78.1,6.6,91.8,A
2310,21.2,90.1,3.9,96.7,A
2312,27.6,93.5,3.8,100.0,A
2313,16.6,74.8,3.7,100.0,A
2314,18.5,100.0,5.5,100.0,A
2315,19.7,98.4,9.3,100.0,A
2316,18.0,88.3,7.4,99.7,A
2317,20.9,80.0,5.9,97.6,A
2321,18.1,76.7,3.7,100.0,A
2322,20.5,85.9,6.5,100.0,A
2323,18.2,68.6,6.1,100.0,A
2324,26.7,100.0,3.4,97.2,A
2325,15.0,83.2,10.0,100.0,A
2326,19.7,100.0,6.4,100.0,A
2329,19.9,68.5,7.5,100.0,A
2330,20.9,75.0,4.8,100.0,A
2334,12.5,79.6,5.4,90.0,A
2335,21.2,88.7,6.2,98.7,A
2336,19.0,86.9,6.7,94.9,A
2338,15.3,83.1,8.3,90.5,A
2339,15.0,73.4,5.6,96.5,A
2341,19.9,81.3,4.0,95.8,A
2343,18.4,82.1,7.8,98.8,A
2344,11.3,95.9,4.7,91.8,A
2346,22.7,94.9,6.4,100.0,A
2349,19.9,87.2,4.7,100.0,A
2351,22.4,94.0,6.7,100.0,A
2352,19.3,93.4,7.8,98.9,A
2353,19.8,81.2,9.3,100.0,A
2355,23.5,94.8,1.2,100.0,A
2358,16.0,73.3,7.6,100.0,A
2360,17.9,69.7,6.0,100.0,A
2364,22.8,98.7,7.4,100.0,A
2366,25.7,75.3,2.0,100.0,A
2370,23.7,100.0,7.3,100.0,A
2371,13.9,100.0,8.1,91.2,A
2374,18.5,92.7,7.0,100.0,A
2375,22.8,92.2,7.2,100.0,A
2376,25.1,80.0,7.9,100.0,A
2377,12.5,97.9,4.0,97.1,A
2380,16.8,86.3,8.1,93.4,A
2385,15.2,81.9,2.4,98.8,A
2389,21.2,92.5,4.3,100.0,A
2390,22.2,62.8,4.8,91.7,A
2399,16.5,79.7,5.1,100.0,A
2400,15.5,75.6,5.0,97.6,A
2404,13.1,83.1,7.5,92.9,A
2405,26.7,100.0,6.0,100.0,A
2406,24.4,85.4,5.0,100.0,A
2408,20.8,74.3,6.1,96.1,A
2409,20.7,82.4,6.3,94.3,A
2411,20.7,92.1,5.6,96.9,A
2412,25.8,86.8,3.3,100.0,A
2415,22.1,71.9,5.8,100.0,A
2417,18.9,80.3,6.8,96.8,A
2418,17.4,88.7,2.7,100.0,A
2419,17.7,87.5,7.5,100.0,A
2421,22.3,86.5,6.7,99.8,A
2422,23.2,84.9,6.0,100.0,A
2426,18.6,92.0,6.7,96.9,A
2427,19.0,93.3,3.6,100.0,A
2429,22.9,78.6,9.8,100.0,A
2431,19.0,77.2,7.9,99.5,A
2433,14.8,93.6,9.2,94.9,A
2437,14.1,84.1,5.4,100.0,A
2438,20.8,86.9,2.8,100.0,A
2441,27.2,81.0,4.0,100.0,A
2442,24.7,74.3,9.4,99.6,A
2444,19.8,93.4,5.8,98.4,A
2446,16.8,80.1,7.2,99.7,A
2447,17.1,93.0,5.7,100.0,A
2455,19.8,80.1,3.6,100.0,A
2456,25.4,96.4,4.3,100.0,A
2459,18.5,98.6,4.9,97.5,A
2460,18.3,90.5,5.8,90.6,A
2462,20.2,80.5,6.9,100.0,A
2463,18.4,80.8,4.3,100.0,A
2465,21.1,93.9,4.9,100.0,A
2466,21.2,96.2,7.7,100.0,A
2471,22.5,73.5,3.4,100.0,A
2472,31.5,95.8,8.1,100.0,A
2478,25.2,87.3,5.8,100.0,A
2480,19.9,99.9,6.2,96.9,A
2482,27.0,78.4,4.6,100.0,A
2483,28.9,85.8,3.9,100.0,A
2486,21.0,89.9,1.8,100.0,A
2487,12.3,86.3,5.5,95.0,A
2489,15.2,100.0,2.9,95.0,A
2493,11.5,90.3,4.2,94.1,A
2494,25.1,82.7,8.8,100.0,A
2496,20.7,90.4,7.8,100.0,A
2497,13.0,69.2,5.2,97.9,A
2499,20.5,83.9,7.2,100.0,A
2500,17.4,100.0,7.7,98.0,A
2501,19.0,86.3,6.0,100.0,A
2502,21.8,100.0,6.9,93.7,A
2507,35.6,81.4,8.8,100.0,A
2508,23.7,88.3,6.8,100.0,A
2511,18.4,75.5,6.3,100.0,A
2512,18.8,96.3,9.3,100.0,A
2514,13.2,69.9,8.1,99.8,A
2517,15.6,71.7,6.7,100.0,A
2521,16.2,90.3,7.2,100.0,A
2522,35.9,98.7,6.1,100.0,A
2523,17.6,89.8,4.1,92.9,A
2525,21.5,87.6,3.9,100.0,A
2526,18.4,84.1,6.3,99.0,A
2527,17.9,92.1,5.5,100.0,A
2529,29.4,79.5,7.1,100.0,A
2531,18.3,88.8,3.4,98.3,A
2536,12.9,98.4,7.0,93.2,A
2537,21.8,94.0,4.6,100.0,A
2538,21.4,81.6,4.9,100.0,A
2544,12.8,79.3,5.8,90.3,A
2545,32.0,81.0,5.0,100.0,A
2549,22.1,83.8,4.1,100.0,A
2550,29.6,74.9,4.1,100.0,A
2553,28.1,95.0,4.2,100.0,A
2554,17.7,87.7,4.5,100.0,A
2556,18.7,69.2,2.7,98.5,A
2558,15.0,100.0,6.9,98.0,A
2559,17.3,89.7,7.1,95.4,A
2560,21.5,78.6,4.1,100.0,A
2562,15.6,84.8,5.1,98.1,A
2566,12.1,90.8,7.0,99.2,A
2568,19.6,97.1,4.2,92.1,A
2571,15.3,79.0,4.0,100.0,A
2573,12.9,79.7,9.4,92.4,A
2575,33.3,100.0,3.4,100.0,A
2577,25.2,91.6,6.2,100.0,A
2578,22.0,100.0,6.1,91.0,A
2579,17.0,86.5,4.0,90.2,A
2580,27.3,100.0,3.2,100.0,A
2581,17.6,91.5,9.5,100.0,A
2582,17.7,61.1,6.4,100.0,A
2584,23.6,67.2,6.8,100.0,A
2585,22.7,80.6,8.1,100.0,A
2590,14.6,95.4,4.1,94.6,A
2591,23.7,82.4,7.2,100.0,A
2593,14.7,73.5,4.3,100.0,A
2595,20.9,92.4,7.0,100.0,A
2598,16.5,90.0,7.6,97.3,A
2599,23.4,100.0,6.2,100.0,A
2602,19.3,90.6,4.6,95.2,A
2609,21.3,88.0,2.7,100.0,A
2610,23.9,76.3,8.5,98.1,A
2613,13.6,87.3,5.6,94.6,A
2616,19.7,76.7,4.3,98.4,A
2619,18.2,87.8,5.9,100.0,A
2620,25.2,93.1,7.3,100.0,A
2622,20.5,88.2,5.8,97.6,A
2624,24.9,85.0,5.0,100.0,A
2625,17.9,98.2,6.5,90.3,A
2627,24.8,87.0,4.8,100.0,A
2632,18.2,83.1,10.0,99.2,A
2634,17.2,83.8,8.7,100.0,A
2635,26.9,85.7,5.9,100.0,A
2636,22.5,76.4,4.7,100.0,A
2638,21.6,95.2,5.2,100.0,A
2641,27.7,85.9,3.3,100.0,A
2649,15.1,82.7,8.1,92.1,A
2650,21.3,88.5,10.0,100.0,A
2652,25.6,61.8,4.3,100.0,A
2653,18.6,88.9,5.1,92.3,A
2654,22.2,89.4,3.4,100.0,A
2656,21.0,97.0,4.8,94.7,A
2658,21.2,90.7,6.6,98.6,A
2660,18.9,69.1,5.0,100.0,A
2663,19.2,100.0,2.9,100.0,A
2665,18.2,100.0,5.2,92.9,A
2667,20.9,89.8,4.8,94.3,A
2669,18.9,92.1,0.6,100.0,A
2670,19.4,89.5,7.3,98.9,A
2672,19.1,70.4,8.1,93.1,A
2677,17.4,93.5,1.0,90.5,A
2679,15.7,85.8,5.7,92.5,A
2681,19.8,88.6,9.0,100.0,A
2683,12.7,75.0,6.8,90.1,A
2684,20.1,80.8,4.1,100.0,A
2686,17.2,91.4,4.5,99.2,A
2689,20.3,92.2,4.6,100.0,A
2694,14.1,83.0,2.6,99.9,A
2695,17.3,77.8,7.7,100.0,A
2696,25.0,80.7,8.3,100.0,A
2697,22.6,77.5,3.7,100.0,A
2699,19.4,89.2,6.0,100.0,A
2700,24.3,92.5,7.1,100.0,A
2701,17.7,73.8,4.6,96.4,A
2702,22.6,82.7,3.2,95.0,A
2703,29.1,74.5,3.7,100.0,A
2704,22.2,95.2,6.2,100.0,A
2705,16.7,77.9,5.3,100.0,A
2706,22.3,70.2,7.8,100.0,A
2707,16.0,93.5,6.1,97.8,A
2710,25.9,78.8,10.0,100.0,A
2712,25.7,71.3,7.3,100.0,A
2713,18.5,71.3,5.3,93.7,A
2715,17.6,72.8,4.2,100.0,A
2717,19.4,94.7,6.9,100.0,A
2718,21.2,71.4,9.3,100.0,A
2719,10.9,99.7,7.8,90.0,A
2721,28.7,87.1,8.5,100.0,A
2724,25.4,100.0,4.6,100.0,A
2725,28.7,78.0,6.0,100.0,A
2727,22.1,81.3,6.8,99.7,A
2728,24.4,100.0,10.0,100.0,A
2731,23.6,72.3,4.0,100.0,A
2732,26.8,80.9,8.8,100.0,A
2733,18.9,78.2,5.6,100.0,A
2735,28.9,87.2,5.6,100.0,A
2738,17.4,100.0,7.4,96.4,A
2739,25.9,85.2,6.9,100.0,A
2740,21.0,74.6,5.2,100.0,A
2741,17.9,87.6,8.2,100.0,A
2742,18.2,77.8,6.9,95.0,A
2749,17.7,99.5,6.2,96.1,A
2750,13.6,69.5,6.3,99.8,A
2751,27.3,100.0,8.7,100.0,A
2752,26.0,78.2,4.2,99.2,A
2753,11.7,94.8,4.5,91.2,A
2757,16.4,90.3,4.6,97.5,A
2760,19.4,86.9,3.8,100.0,A
2761,19.4,80.6,6.7,94.1,A
2763,21.3,100.0,7.0,96.2,A
2766,20.7,86.5,0.0,100.0,A
2770,13.6,74.7,5.5,98.2,A
2776,13.0,81.8,8.6,91.0,A
2779,14.6,92.3,7.2,95.8,A
2780,18.4,96.3,4.0,99.2,A
2781,21.1,73.7,7.0,92.2,A
2790,16.3,83.7,8.4,99.0,A
2791,19.2,88.4,5.7,100.0,A
2793,12.1,78.7,7.9,92.7,A
2797,19.0,79.7,6.9,99.3,A
2802,33.9,72.7,8.2,100.0,A
2803,17.4,77.4,7.3,90.4,A
2807,14.4,81.1,3.4,100.0,A
2809,21.4,79.1,10.0,92.4,A
2813,27.2,67.2,5.0,100.0,A
2815,27.8,72.7,8.7,100.0,A
2816,20.7,77.3,4.4,100.0,A
2817,18.4,81.4,9.4,96.7,A
2819,17.8,97.9,4.5,98.2,A
2823,14.7,97.1,4.1,97.0,A
2826,26.9,68.8,4.8,100.0,A
2827,23.7,80.8,5.3,100.0,A
2829,21.7,84.5,4.6,93.7,A
2833,25.9,74.0,5.3,100.0,A
2836,12.9,81.4,5.0,93.0,A
2837,28.3,73.9,5.3,100.0,A
2838,26.4,63.1,7.2,100.0,A
2839,30.5,83.3,10.0,100.0,A
2841,17.1,80.1,7.9,100.0,A
2843,25.3,82.6,6.3,100.0,A
2845,16.5,85.7,3.6,100.0,A
2847,10.9,95.3,4.0,91.4,A
2852,20.8,76.7,8.8,98.6,A
2855,23.5,91.9,6.0,100.0,A
2859,23.3,72.5,8.6,93.5,A
2862,18.4,88.8,7.8,95.5,A
2864,19.8,79.9,9.2,100.0,A
2869,18.7,79.5,5.2,91.3,A
2870,23.6,91.9,3.7,100.0,A
2880,13.7,100.0,3.8,90.7,A
2884,18.2,81.8,4.5,96.0,A
2888,24.7,88.8,3.4,100.0,A
2891,16.0,91.8,5.2,90.3,A
