customer_id,customer_name,age,gender,country,customer_segment,signup_date
440,Customer_00440,44.0,Male,India,Standard,2024-03-11
441,Customer_00441,42.0,Male,Pakistan,Standard,2025-12-02
442,Customer_00442,42.0,Female,India,VIP,2023-11-26
443,Customer_00443,62.0,Female,Germany,Standard,2023-05-25
444,Customer_00444,56.0,Female,UAE,Budget,2024-06-19
445,Customer_00445,30.0,Female,UAE,Premium,2024-07-11
446,Customer_00446,35.0,Male,Pakistan,Standard,2024-12-27
447,Customer_00447,50.0,Female,USA,Standard,2023-12-10
448,Customer_00448,37.0,Male,Pakistan,Standard,2025-11-13
449,Customer_00449,38.0,Female,Pakistan,Premium,2024-07-25
450,Customer_00450,26.0,Male,Pakistan,Budget,2023-11-10
451,Customer_00451,30.0,Male,India,Standard,2025-11-18
452,Customer_00452,53.0,Female,Canada,Standard,2025-10-10
453,Customer_00453,58.0,Female,USA,Premium,2024-07-01
454,Customer_00454,55.0,Male,Pakistan,Budget,2023-01-28
455,Customer_00455,32.0,Female,India,Budget,2024-10-16
456,Customer_00456,24.0,Female,UK,VIP,2024-08-31
457,Customer_00457,25.0,Male,UAE,Premium,2023-06-12
458,Customer_00458,36.0,Female,Pakistan,Standard,2024-11-25
459,Customer_00459,42.0,Male,India,Standard,2025-07-10
460,Customer_00460,60.0,Male,Saudi Arabia,Standard,2023-04-27
461,Customer_00461,61.0,Female,Germany,Standard,2025-03-03
462,Customer_00462,18.0,Male,Saudi Arabia,Standard,2023-06-03
463,Customer_00463,51.0,Male,Pakistan,Premium,2025-03-31
464,Customer_00464,32.0,Female,Saudi Arabia,Budget,2024-04-04
465,Customer_00465,27.0,Male,Pakistan,Premium,2023-01-08
466,Customer_00466,44.0,Female,USA,Budget,2025-11-24
467,Customer_00467,19.0,Female,India,Premium,2023-07-01
468,Customer_00468,34.0,Male,Pakistan,Budget,2024-10-15
469,Customer_00469,44.0,Female,India,Budget,2023-07-18
470,Customer_00470,31.0,Male,Pakistan,Budget,2025-10-19
471,Customer_00471,46.0,Female,Pakistan,Budget,2025-03-20
472,Customer_00472,40.0,Male,UAE,Standard,2025-05-31
473,Customer_00473,56.0,Female,UK,Standard,2024-04-18
474,Customer_00474,26.0,Male,USA,Premium,2024-05-27
475,Customer_00475,20.0,Female,India,,2024-11-26
476,Customer_00476,43.0,Male,Pakistan,Standard,2025-05-10
477,Customer_00477,30.0,Male,India,Standard,2025-07-17
478,Customer_00478,51.0,Male,India,Premium,2023-01-20
479,Customer_00479,22.0,Female,Pakistan,Budget,2024-12-28
480,Customer_00480,45.0,Other,Canada,Standard,2023-04-30
481,Customer_00481,65.0,Male, pakistan ,Budget,2023-11-12
482,Customer_00482,22.0,Male,Pakistan,,2025-06-28
483,Customer_00483,32.0,Male,USA,Standard,2023-10-02
484,Customer_00484,58.0,Male,Saudi Arabia,Budget,2025-05-23
485,Customer_00485,43.0,Female,Pakistan,Budget,2024-05-22
486,Customer_00486,26.0,Female,Saudi Arabia,Premium,2023-09-12
487,Customer_00487,28.0,Female,Pakistan,Budget,2024-01-02
488,Customer_00488,54.0,Male,Pakistan,Standard,2024-08-04
489,Customer_00489,59.0,Male,Germany,Standard,2025-04-18
490,Customer_00490,35.0,Female,Saudi Arabia,Premium,2024-10-26
491,Customer_00491,40.0,Male,Pakistan,Standard,2025-10-19
492,Customer_00492,55.0,Female,India,Budget,2025-08-09
493,Customer_00493,,Male,Germany,Premium,2025-04-05
494,Customer_00494,27.0,Male,India,Standard,2024-10-23
495,Customer_00495,55.0,Female,Canada,Budget,2023-11-14
496,Customer_00496,26.0,Male,USA,Standard,2024-03-28
497,Customer_00497,54.0,Female,India,Standard,2023-05-11
498,Customer_00498,41.0,Male,Saudi Arabia,Standard,2024-02-15
499,Customer_00499,65.0,Male,Saudi Arabia,Standard,2025-10-12
500,Customer_00500,19.0,Male,UK,Budget,2024-04-11
501,Customer_00501,63.0,Male,India,Standard,2023-05-05
502,Customer_00502,28.0,Female,Pakistan,VIP,2024-12-15
503,Customer_00503,19.0,Male,Pakistan,Standard,2025-11-21
504,Customer_00504,52.0,Female,UAE,VIP,2025-08-08
505,Customer_00505,43.0,Female,UK,Budget,2023-10-28
506,Customer_00506,58.0,Male,UK,Premium,2024-05-12
507,Customer_00507,23.0,Male,UAE,Premium,2024-08-04
508,Customer_00508,21.0,Male,Pakistan,Standard,2023-09-29
509,Customer_00509,45.0,Female,Pakistan,Budget,2023-10-22
510,Customer_00510,60.0,Female,UK,Standard,2023-09-17
511,Customer_00511,37.0,Male,UAE,Budget,2025-12-26
512,Customer_00512,56.0,Female,UK,Standard,2025-03-28
513,Customer_00513,61.0,Male,Pakistan,VIP,2025-07-10
514,Customer_00514,59.0,Male,India,Standard,2025-06-13
515,Customer_00515,42.0,Male,Canada,Budget,2025-11-17
516,Customer_00516,51.0,Other,Pakistan,Budget,2023-04-26
517,Customer_00517,43.0,Male,Pakistan,Standard,2025-08-24
518,Customer_00518,50.0,Male,Saudi Arabia,Standard,2023-03-14
519,Customer_00519,45.0,Male,UAE,Budget,2024-06-05
520,Customer_00520,43.0,Female,Germany,Premium,2024-10-13
521,Customer_00521,38.0,Male,Canada,Budget,2024-01-28
522,Customer_00522,49.0,Male,UK,Standard,2023-06-10
523,Customer_00523,54.0,Male,Pakistan,Standard,2023-07-30
524,Customer_00524,62.0,Female,India,Budget,2025-06-22
525,Customer_00525,47.0,Male,Canada,Standard,2023-12-16
526,Customer_00526,22.0,Female,India,Standard,2023-12-07
527,Customer_00527,46.0,Male,Germany,Standard,2025-10-09
528,Customer_00528,33.0,Male,Saudi Arabia,Premium,2023-06-07
529,Customer_00529,19.0,Female,Pakistan,Standard,2025-09-30
530,Customer_00530,21.0,Female,UAE,Budget,2025-10-06
531,Customer_00531,46.0,Male,Saudi Arabia,VIP,2024-10-18
532,Customer_00532,63.0,Female,Pakistan,VIP,2023-07-01
533,Customer_00533,42.0,Female,India,Budget,2023-06-20
534,Customer_00534,39.0,Male,Saudi Arabia,VIP,2023-11-09
535,Customer_00535,,Female,Pakistan,Premium,2024-09-24
536,Customer_00536,50.0,Female,India,Budget,2023-06-18
537,Customer_00537,20.0,Male,Saudi Arabia,Standard,2024-05-14
538,Customer_00538,58.0,Female,UK,Budget,2023-05-07
539,Customer_00539,57.0,Male,UAE,Standard,2024-08-15
540,Customer_00540,65.0,Male,Germany,Premium,2023-01-24
541,Customer_00541,31.0,Female,Canada,Standard,2025-02-16
542,Customer_00542,25.0,Female,India,Standard,2023-03-02
543,Customer_00543,32.0,Female,Pakistan,Budget,2023-08-02
544,Customer_00544,56.0,Female,UK,Standard,2023-07-11
545,Customer_00545,28.0,Female,Pakistan,Premium,2025-06-29
546,Customer_00546,60.0,Male,USA,Budget,2023-02-28
547,Customer_00547,25.0,Female,UAE,Standard,2024-04-15
548,Customer_00548,20.0,Female,India,Standard,2024-10-09
549,Customer_00549,28.0,Female,UAE,Premium,2024-07-19
550,Customer_00550,54.0,Male,UAE,Standard,2025-01-16
551,Customer_00551,46.0,Male,Canada,Standard,2025-05-30
552,Customer_00552,35.0,Male,Pakistan,Standard,2024-03-07
553,Customer_00553,49.0,Male,Canada,Standard,2025-06-26
554,Customer_00554,49.0,Male,Pakistan,Standard,2023-12-15
555,Customer_00555,44.0,Female,UK,Standard,2025-12-14
556,Customer_00556,42.0,Female,Canada,Standard,2024-07-06
557,Customer_00557,22.0,Male,India,Premium,2025-03-17
558,Customer_00558,30.0,Male,Pakistan,Budget,2025-08-17
559,Customer_00559,43.0,Female,USA,Budget,2025-05-18
560,Customer_00560,24.0,Male,USA,VIP,2025-07-21
561,Customer_00561,40.0,Female,Pakistan,Budget,2024-08-11
562,Customer_00562,23.0,Male,UAE,Premium,2023-02-17
563,Customer_00563,55.0,Male,USA,Standard,2024-06-24
564,Customer_00564,22.0,Male,Pakistan,Premium,2023-07-18
565,Customer_00565,22.0,Female,Saudi Arabia,Standard,2025-09-01
566,Customer_00566,48.0,Male,India,Premium,2023-09-17
567,Customer_00567,28.0,Female,Pakistan,Premium,2023-09-07
568,Customer_00568,34.0,Male,USA,,2023-10-01
569,Customer_00569,33.0,Male,Pakistan,Standard,2024-12-05
570,Customer_00570,28.0,Female,Canada,Budget,2024-09-18
571,Customer_00571,54.0,Male,UAE,Budget,2025-11-05
572,Customer_00572,51.0,Male,UAE,VIP,2024-04-01
573,Customer_00573,29.0,Female,India,Budget,2023-11-06
574,Customer_00574,50.0,Female,India,Premium,2023-02-23
575,Customer_00575,52.0,Male,USA,Standard,2023-01-08
576,Customer_00576,43.0,Male,Saudi Arabia,Standard,2024-02-14
577,Customer_00577,45.0,Other,UK,VIP,2025-10-11
578,Customer_00578,62.0,Female,India,Budget,2024-07-28
579,Customer_00579,39.0,Female,Pakistan,Standard,2025-09-06
580,Customer_00580,36.0,Female,Pakistan,Standard,2023-04-22
581,Customer_00581,43.0,Female,UK,Budget,2023-04-13
582,Customer_00582,58.0,Male,India,Budget,2025-07-02
583,Customer_00583,52.0,Male,UAE,Standard,2023-04-27
584,Customer_00584,21.0,Female,India,Budget,2023-02-26
585,Customer_00585,40.0,Female,India,Premium,2024-03-18
586,Customer_00586,53.0,Female,Saudi Arabia,Standard,2025-10-10
587,Customer_00587,28.0,Female,UAE,Budget,2025-01-25
588,Customer_00588,65.0,Male,Germany,Budget,2023-04-19
589,Customer_00589,56.0,Male,Pakistan,Budget,2025-07-06
590,Customer_00590,58.0,Female,UAE,Premium,2025-07-13
591,Customer_00591,21.0,Male,Pakistan,Standard,2025-05-27
592,Customer_00592,45.0,Female,USA,Budget,2025-09-16
593,Customer_00593,43.0,Female,UAE,Standard,2023-09-20
594,Customer_00594,48.0,Male,India,Standard,2025-12-09
595,Customer_00595,58.0,Female,USA,Standard,2023-12-18
596,Customer_00596,34.0,Female,India,Budget,2025-05-29
597,Customer_00597,43.0,Female,Pakistan,Budget,2024-09-26
598,Customer_00598,50.0,Male,India,Standard,2025-05-04
599,Customer_00599,54.0,Female,Pakistan,Standard,2024-11-19
600,Customer_00600,54.0,Male,Canada,Standard,2024-12-05
601,Customer_00601,34.0,Female,UK,Budget,2024-11-06
602,Customer_00602,65.0,Male,UK,Budget,2025-05-03
603,Customer_00603,18.0,Female, pakistan ,Standard,2025-03-20
604,Customer_00604,41.0,Female,USA,Budget,2023-05-28
605,Customer_00605,47.0,Female,India,Standard,2025-06-24
606,Customer_00606,20.0,Female,Pakistan,Standard,2024-08-10
607,Customer_00607,39.0,Male,India,Budget,2023-12-21
608,Customer_00608,46.0,Female,Canada,Standard,2024-07-17
609,Customer_00609,47.0,Male,Canada,Budget,2025-11-25
610,Customer_00610,23.0,Female,UK,Standard,2025-07-28
611,Customer_00611,31.0,Male,Pakistan,Budget,2025-07-02
612,Customer_00612,29.0,Female,Pakistan,Standard,2024-05-22
613,Customer_00613,48.0,Male,USA,Standard,2025-05-09
614,Customer_00614,33.0,Female,Pakistan,Budget,2024-02-27
615,Customer_00615,45.0,Female,UAE,,2025-01-22
616,Customer_00616,53.0,Male,India,Premium,2024-12-01
617,Customer_00617,56.0,Male,Pakistan,VIP,2023-10-01
618,Customer_00618,26.0,Female,Saudi Arabia,Budget,2023-10-20
619,Customer_00619,61.0,Female,Germany,Budget,2023-03-09
620,Customer_00620,25.0,Male,UK,Standard,2023-06-03
621,Customer_00621,19.0,Male,India,Premium,2024-04-20
622,Customer_00622,20.0,Male,India,Standard,2024-06-07
623,Customer_00623,27.0,Female,Canada,Standard,2023-06-30
624,Customer_00624,59.0,Female,UAE,Premium,2024-04-01
625,Customer_00625,27.0,Male,India,Budget,2024-10-24
626,Customer_00626,51.0,Female,Saudi Arabia,Standard,2023-09-12
627,Customer_00627,38.0,Female,Pakistan,Standard,2024-01-06
628,Customer_00628,19.0,Female,Pakistan,Standard,2024-02-07
629,Customer_00629,39.0,Male,USA,Premium,2024-07-07
630,Customer_00630,19.0,Male,UAE,Standard,2024-02-06
631,Customer_00631,40.0,Male,Pakistan,Standard,2025-03-18
632,Customer_00632,44.0,Male,Pakistan,Standard,2023-12-25
633,Customer_00633,,Male,Germany,Budget,2024-04-20
634,Customer_00634,31.0,Male,Saudi Arabia,Premium,2024-02-20
635,Customer_00635,54.0,Male,Saudi Arabia,Premium,2023-07-20
636,Customer_00636,46.0,Female,Pakistan,Premium,2025-01-21
637,Customer_00637,30.0,Male,Germany,Premium,2023-09-16
638,Customer_00638,38.0,Female,Canada,Budget,2023-11-22
639,Customer_00639,23.0,Male,UAE,Standard,2025-05-18
640,Customer_00640,62.0,Female,Pakistan,Standard,2025-11-05
641,Customer_00641,54.0,Male,Saudi Arabia,Budget,2025-01-05
642,Customer_00642,31.0,Female,USA,Standard,2025-10-01
643,Customer_00643,50.0,Female,UK,Standard,2025-07-25
644,Customer_00644,50.0,Male,PAKISTAN,Budget,2024-06-11
645,Customer_00645,47.0,Female,Saudi Arabia,Premium,2025-04-24
646,Customer_00646,20.0,Male,Pakistan,Budget,2023-12-26
647,Customer_00647,60.0,Female,India,Standard,2024-05-19
648,Customer_00648,63.0,Male,USA,Premium,2024-08-09
649,Customer_00649,,Male,Pakistan,Standard,2025-11-18
650,Customer_00650,65.0,Male,Pakistan,Budget,2025-07-19
651,Customer_00651,62.0,Female,UK,Standard,2024-06-20
652,Customer_00652,53.0,Male,India,Premium,2024-12-16
653,Customer_00653,20.0,Female,USA,Premium,2023-08-10
654,Customer_00654,,Male,Pakistan,Standard,2025-05-31
655,Customer_00655,29.0,Male,Pakistan,Budget,2024-08-29
656,Customer_00656,28.0,Male,Pakistan,Standard,2024-08-06
657,Customer_00657,57.0,Female,Saudi Arabia,Budget,2025-04-19
658,Customer_00658,57.0,Female,UK,Premium,2024-11-24
659,Customer_00659,43.0,Male,India,Standard,2023-03-21
660,Customer_00660,53.0,Female,India,Premium,2023-11-12
661,Customer_00661,24.0,Male,Pakistan,VIP,2023-07-13
662,Customer_00662,28.0,Male,Saudi Arabia,Standard,2025-03-16
663,Customer_00663,59.0,Female,Germany,Premium,2023-02-08
664,Customer_00664,39.0,Male,UK,Standard,2023-08-10
665,Customer_00665,44.0,Male,Pakistan,Budget,2024-10-16
666,Customer_00666,40.0,Female,Saudi Arabia,Premium,2025-01-31
667,Customer_00667,27.0,Male,Pakistan,Standard,2024-07-05
668,Customer_00668,57.0,Female,Pakistan,VIP,2025-08-01
669,Customer_00669,54.0,Female,Pakistan,Budget,2025-10-04
670,Customer_00670,50.0,Female,Pakistan,Standard,2023-05-25
671,Customer_00671,34.0,Female,Pakistan,Premium,2025-11-09
672,Customer_00672,48.0,Female,USA,Budget,2024-11-04
673,Customer_00673,63.0,Male,Pakistan,Standard,2024-11-28
674,Customer_00674,49.0,Female,UK,Standard,2023-04-15
675,Customer_00675,41.0,Female,Canada,Budget,2024-11-12
676,Customer_00676,30.0,Female,UAE,Budget,2025-03-06
677,Customer_00677,43.0,Male,India,Premium,2024-09-28
678,Customer_00678,35.0,Female,UK,Budget,2023-04-03
679,Customer_00679,47.0,Female,Pakistan,Premium,2024-07-27
680,Customer_00680,20.0,Male,India,Premium,2025-10-22
681,Customer_00681,27.0,Female,India,Standard,2025-03-03
682,Customer_00682,55.0,Male,USA,Standard,2023-05-31
683,Customer_00683,36.0,Male,USA,Budget,2025-11-18
684,Customer_00684,,Female,USA,Premium,2025-11-16
685,Customer_00685,44.0,Male,Saudi Arabia,Budget,2023-07-05
686,Customer_00686,39.0,Male,UAE,Budget,2025-05-27
687,Customer_00687,54.0,Male,USA,VIP,2024-03-21
688,Customer_00688,29.0,Male,USA,Standard,2024-10-12
689,Customer_00689,54.0,Female,India,Budget,2024-05-02
690,Customer_00690,28.0,Female,Germany,VIP,2025-05-07
691,Customer_00691,35.0,Female,USA,Budget,2025-12-28
692,Customer_00692,46.0,Male,UAE,Budget,2025-05-21
693,Customer_00693,60.0,Female,Pakistan,Standard,2025-10-17
694,Customer_00694,29.0,Female,Pakistan,Premium,2025-11-02
695,Customer_00695,46.0,Female,UK,Premium,2023-04-09
696,Customer_00696,21.0,Male,Pakistan,Premium,2023-10-05
697,Customer_00697,21.0,Male,India,VIP,2025-03-02
698,Customer_00698,54.0,Female,UAE,Budget,2024-10-08
699,Customer_00699,52.0,Female,USA,Standard,2023-02-24
700,Customer_00700,36.0,Male,USA,Budget,2023-04-15
701,Customer_00701,47.0,Female,UK,Premium,2024-07-24
702,Customer_00702,36.0,Male,India,Premium,2024-11-06
703,Customer_00703,31.0,Male,Pakistan,Standard,2023-07-03
704,Customer_00704,38.0,Female,Saudi Arabia,Premium,2023-07-07
705,Customer_00705,,Female,Pakistan,Standard,2023-05-22
706,Customer_00706,57.0,Male,UAE,Budget,2024-09-11
707,Customer_00707,37.0,Female,Germany,Standard,2023-01-09
708,Customer_00708,33.0,Female,UAE,VIP,2024-09-19
709,Customer_00709,43.0,Male,Saudi Arabia,Standard,2024-06-05
710,Customer_00710,54.0,Female,Saudi Arabia,Budget,2024-05-25
711,Customer_00711,31.0,Female,USA,VIP,2025-01-14
712,Customer_00712,63.0,Female,India,Standard,2024-07-26
713,Customer_00713,40.0,Other,India,Standard,2025-03-08
714,Customer_00714,49.0,Female,Pakistan,Standard,2025-04-17
715,Customer_00715,63.0,Male,UAE,Standard,2025-10-05
716,Customer_00716,38.0,Male,Pakistan,Standard,2025-05-25
717,Customer_00717,27.0,Female,UAE,Budget,2024-07-21
718,Customer_00718,53.0,Other,UK,Premium,2024-06-23
719,Customer_00719,18.0,Male,Pakistan,Standard,2023-09-16
720,Customer_00720,39.0,Male,India ,Standard,2024-10-19
721,Customer_00721,65.0,Female,Pakistan,Premium,2023-06-02
722,Customer_00722,37.0,Male,Pakistan,Budget,2025-10-17
723,Customer_00723,50.0,Male,Pakistan,Premium,2025-07-15
724,Customer_00724,43.0,Female,Pakistan,Premium,2023-05-12
725,Customer_00725,28.0,Female,Germany,VIP,2025-05-11
726,Customer_00726,33.0,Female,Germany,Budget,2023-05-09
727,Customer_00727,43.0,Female,Saudi Arabia,Standard,2025-03-01
728,Customer_00728,23.0,Male,UAE,,2023-04-07
729,Customer_00729,37.0,Female,UK,Premium,2024-06-19
730,Customer_00730,37.0,Male,Canada,VIP,2024-12-22
731,Customer_00731,58.0,Male,UAE,Standard,2025-03-09
732,Customer_00732,23.0,Female,Pakistan,Standard,2024-04-03
733,Customer_00733,58.0,Female,Saudi Arabia,Budget,2025-10-07
734,Customer_00734,37.0,Female,Germany,Standard,2025-04-28
735,Customer_00735,49.0,Male,Pakistan,Premium,2023-08-17
736,Customer_00736,44.0,Female,India,Premium,2025-01-05
737,Customer_00737,32.0,Female,India,Standard,2025-03-11
738,Customer_00738,62.0,Female,India,VIP,2024-01-01
739,Customer_00739,28.0,Female,UK,Budget,2025-03-20
740,Customer_00740,19.0,Male,India,Standard,2025-09-11
741,Customer_00741,54.0,Female,Canada,Standard,2025-06-14
742,Customer_00742,,Female,UK,Standard,2025-04-15
743,Customer_00743,60.0,Female,Pakistan,Premium,2024-11-26
744,Customer_00744,39.0,Female,USA,Standard,2023-10-24
745,Customer_00745,18.0,Female,UK,Budget,2025-05-21
746,Customer_00746,18.0,Male,UAE,Budget,2024-02-04
747,Customer_00747,38.0,Male,India,Standard,2024-08-06
748,Customer_00748,29.0,Female,USA,Standard,2023-12-11
749,Customer_00749,62.0,Female,India,Standard,2023-12-10
750,Customer_00750,,Female,Pakistan,Standard,2023-06-22
751,Customer_00751,60.0,Male,Pakistan,Budget,2025-11-19
752,Customer_00752,28.0,Male,Pakistan,Premium,2023-06-11
753,Customer_00753,23.0,Female,Saudi Arabia,Standard,2023-04-05
754,Customer_00754,31.0,Female,Pakistan,Standard,2025-10-22
755,Customer_00755,24.0,Male,Saudi Arabia,Standard,2024-08-31
756,Customer_00756,37.0,Female,India,Budget,2024-04-24
757,Customer_00757,33.0,Male,USA,Budget,2025-03-19
758,Customer_00758,43.0,Female,India,Budget,2024-02-25
759,Customer_00759,43.0,Male,Canada,Standard,2023-05-21
760,Customer_00760,18.0,Male,Canada,Budget,2025-03-10
761,Customer_00761,23.0,Male,Pakistan,Budget,2023-07-12
762,Customer_00762,25.0,Female,Saudi Arabia,VIP,2024-08-29
763,Customer_00763,27.0,Female,Pakistan,Standard,2025-11-06
764,Customer_00764,22.0,Female,USA,Standard,2025-10-23
765,Customer_00765,33.0,Male,Saudi Arabia,Standard,2024-01-31
766,Customer_00766,44.0,Male,Pakistan,Budget,2025-05-05
767,Customer_00767,32.0,Male,Pakistan,Budget,2024-11-02
768,Customer_00768,33.0,Female,India,Premium,2024-06-09
769,Customer_00769,40.0,Male,USA,,2023-06-03
770,Customer_00770,44.0,Female,USA,Standard,2024-02-17
771,Customer_00771,33.0,Female,Pakistan,VIP,2024-12-15
772,Customer_00772,28.0,Female,Pakistan,Budget,2025-12-17
773,Customer_00773,37.0,Male,India,Standard,2023-01-06
774,Customer_00774,19.0,Female,PAKISTAN,Budget,2025-02-25
775,Customer_00775,41.0,Male,Pakistan,Standard,2025-07-16
776,Customer_00776,,Male,Pakistan,Premium,2025-11-08
777,Customer_00777,37.0,Female, pakistan ,Budget,2024-04-09
778,Customer_00778,23.0,Female,India,VIP,2023-05-10
779,Customer_00779,51.0,Female,UK,Standard,2023-10-24
780,Customer_00780,24.0,Male,India,Standard,2025-07-21
781,Customer_00781,27.0,Other,India,Budget,2025-08-20
782,Customer_00782,25.0,Other,Saudi Arabia,Standard,2024-11-29
783,Customer_00783,60.0,Male,Pakistan,Standard,2023-05-15
784,Customer_00784,65.0,Female,PAKISTAN,Budget,2023-05-14
785,Customer_00785,45.0,Male,Germany,Standard,2024-06-08
786,Customer_00786,47.0,Female,USA,Budget,2024-10-06
787,Customer_00787,48.0,Female,UK,VIP,2023-02-05
788,Customer_00788,47.0,Female,Pakistan,Standard,2025-01-21
789,Customer_00789,44.0,Female,Pakistan,Standard,2024-08-19
790,Customer_00790,65.0,Male,Pakistan,Premium,2023-01-14
791,Customer_00791,53.0,Female,Canada,Standard,2023-04-15
792,Customer_00792,22.0,Female,USA,Premium,2024-05-12
793,Customer_00793,,Male,UAE,VIP,2025-03-02
794,Customer_00794,64.0,Male,Germany,Budget,2025-06-23
795,Customer_00795,37.0,Female,Pakistan,Standard,2024-04-17
796,Customer_00796,,Female,UAE,Standard,2023-11-20
797,Customer_00797,59.0,Female,Pakistan,Budget,2025-11-27
798,Customer_00798,47.0,Female,Pakistan,Standard,2024-05-17
799,Customer_00799,45.0,Female,Canada,Budget,2023-12-12
800,Customer_00800,38.0,Male,USA,Premium,2024-04-29
801,Customer_00801,23.0,Male,Pakistan,Standard,2023-01-14
802,Customer_00802,36.0,Female,Pakistan,Standard,2023-11-27
803,Customer_00803,38.0,Female,UAE,Standard,2024-07-19
804,Customer_00804,62.0,Female,Pakistan,VIP,2025-10-03
805,Customer_00805,32.0,Female,UAE,Premium,2025-03-20
806,Customer_00806,25.0,Female,UAE,Premium,2025-05-06
