student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade,performance_category,study_efficiency
1311,14.8,69.4,7.5,93.3,A,Excellent,6.3040540540540535
1316,5.8,84.1,6.7,59.8,C,Needs Improvement,10.310344827586206
1317,7.5,80.0,6.8,76.7,B,Average,10.226666666666667
1319,10.7,96.3,6.7,69.5,C,Needs Improvement,6.4953271028037385
1326,1.2,81.8,5.8,40.6,D,Needs Improvement,33.833333333333336
1327,8.4,85.2,6.9,68.0,C,Needs Improvement,8.095238095238095
1329,6.5,91.1,6.0,77.6,B,Average,11.938461538461537
1334,25.4,68.5,5.1,100.0,A,Excellent,3.937007874015748
1336,12.6,63.7,4.0,95.1,A,Excellent,7.5476190476190474
1344,23.3,62.7,3.9,100.0,A,Excellent,4.291845493562231
1346,4.6,83.3,3.7,55.4,C,Needs Improvement,12.043478260869566
1347,0.0,75.1,7.9,43.6,D,Needs Improvement,0.0
1349,5.4,84.4,8.0,57.2,C,Needs Improvement,10.592592592592592
1351,6.8,79.0,3.7,62.2,C,Needs Improvement,9.147058823529413
1352,2.4,97.4,6.9,47.4,D,Needs Improvement,19.75
1356,0.0,76.9,10.0,60.7,C,Needs Improvement,0.0
1359,4.6,82.9,8.2,61.4,C,Needs Improvement,13.347826086956523
1364,8.2,71.8,8.5,40.1,D,Needs Improvement,4.890243902439025
1368,8.5,75.9,4.9,63.9,C,Needs Improvement,7.517647058823529
1370,8.8,94.5,7.3,64.2,C,Needs Improvement,7.295454545454545
1373,5.4,80.8,6.0,65.2,C,Needs Improvement,12.074074074074074
1374,3.7,90.2,6.5,54.6,D,Needs Improvement,14.756756756756756
1376,13.5,83.6,5.3,66.2,C,Needs Improvement,4.903703703703704
1384,10.8,64.0,4.9,61.6,C,Needs Improvement,5.703703703703703
1390,9.7,83.7,5.4,63.3,C,Needs Improvement,6.525773195876289
1392,10.3,83.2,10.0,68.4,C,Needs Improvement,6.640776699029126
1395,12.4,83.4,4.1,63.5,C,Needs Improvement,5.120967741935484
1397,5.6,99.2,7.9,53.1,D,Needs Improvement,9.482142857142858
1398,8.2,99.3,7.0,53.4,D,Needs Improvement,6.51219512195122
1401,7.7,56.1,4.6,56.7,C,Needs Improvement,7.363636363636364
1406,9.7,64.4,4.8,52.9,D,Needs Improvement,5.453608247422681
1407,5.0,96.4,3.6,67.4,C,Needs Improvement,13.48
1410,13.2,87.9,2.8,60.9,C,Needs Improvement,4.613636363636364
1418,16.9,67.8,8.0,90.4,A,Excellent,5.349112426035504
1424,9.1,78.7,9.7,46.7,D,Needs Improvement,5.131868131868132
1425,7.7,72.6,7.6,66.0,C,Needs Improvement,8.571428571428571
1426,1.2,90.6,8.1,50.3,D,Needs Improvement,41.916666666666664
1428,7.3,76.8,4.9,55.8,C,Needs Improvement,7.643835616438356
1430,13.1,69.1,8.6,88.4,A,Good,6.748091603053436
1444,5.9,79.7,7.5,80.6,B,Good,13.66101694915254
1446,10.4,68.1,6.8,50.3,D,Needs Improvement,4.836538461538461
1453,16.7,69.9,8.3,88.9,A,Good,5.323353293413175
1456,2.7,85.9,6.0,44.8,D,Needs Improvement,16.59259259259259
1462,6.4,73.6,5.1,66.5,C,Needs Improvement,10.390625
1464,9.0,78.0,4.5,66.8,C,Needs Improvement,7.422222222222222
1469,6.6,100.0,6.0,63.5,C,Needs Improvement,9.621212121212121
1475,9.5,93.9,2.2,63.3,C,Needs Improvement,6.663157894736842
1479,8.8,87.3,8.3,78.2,B,Average,8.886363636363637
1483,27.1,68.4,2.6,100.0,A,Excellent,3.6900369003690034
1487,5.1,75.6,7.8,54.4,D,Needs Improvement,10.666666666666668
1488,2.7,99.9,6.9,56.1,C,Needs Improvement,20.77777777777778
1489,4.3,73.1,6.8,54.7,D,Needs Improvement,12.72093023255814
1503,9.3,70.3,8.5,77.7,B,Average,8.354838709677418
1506,11.8,86.8,5.5,50.6,D,Needs Improvement,4.288135593220339
1511,7.0,78.2,7.2,58.1,C,Needs Improvement,8.3
1513,10.0,79.7,3.0,67.7,C,Needs Improvement,6.7700000000000005
1514,1.9,98.3,5.3,70.1,B,Average,36.89473684210526
1519,7.8,91.0,9.2,77.8,B,Average,9.974358974358974
1524,8.3,100.0,5.7,75.4,B,Average,9.08433734939759
1530,7.2,74.6,7.4,62.9,C,Needs Improvement,8.73611111111111
1532,2.6,100.0,4.5,49.2,D,Needs Improvement,18.923076923076923
1536,3.8,88.5,6.6,55.6,C,Needs Improvement,14.631578947368421
1539,6.8,80.0,7.0,55.9,C,Needs Improvement,8.220588235294118
1540,0.0,96.5,6.2,34.7,F,Needs Improvement,0.0
1547,8.0,83.5,6.6,68.9,C,Needs Improvement,8.6125
1553,8.9,93.2,9.2,64.1,C,Needs Improvement,7.202247191011235
1554,9.2,92.9,7.8,74.7,B,Average,8.119565217391305
1556,17.6,66.4,3.4,93.4,A,Excellent,5.306818181818182
1558,9.4,83.4,3.0,77.8,B,Average,8.27659574468085
1560,13.1,58.2,5.9,92.5,A,Excellent,7.061068702290076
1562,9.8,96.7,2.8,65.0,C,Needs Improvement,6.632653061224489
1563,0.0,81.6,7.2,46.6,D,Needs Improvement,0.0
1569,4.1,96.1,4.0,63.4,C,Needs Improvement,15.463414634146343
1572,6.2,86.6,4.2,78.6,B,Average,12.677419354838708
1574,5.5,91.4,1.6,63.2,C,Needs Improvement,11.490909090909092
1577,3.7,77.0,6.5,48.8,D,Needs Improvement,13.189189189189188
1579,9.9,88.3,4.2,76.3,B,Average,7.707070707070707
1580,9.3,84.5,6.7,77.2,B,Average,8.301075268817204
1583,7.9,69.6,6.5,78.6,B,Average,9.949367088607593
1584,15.4,66.3,8.6,95.8,A,Excellent,6.22077922077922
1589,9.2,84.7,3.1,71.5,B,Average,7.771739130434783
1591,7.5,86.0,6.3,80.2,B,Good,10.693333333333333
1592,0.0,84.6,8.2,66.0,C,Needs Improvement,0.0
1595,0.0,90.0,7.4,57.5,C,Needs Improvement,0.0
1596,7.9,98.5,3.6,49.0,D,Needs Improvement,6.20253164556962
1600,9.9,74.8,8.6,66.3,C,Needs Improvement,6.696969696969696
1601,13.7,86.5,7.6,63.6,C,Needs Improvement,4.642335766423358
1604,9.4,79.1,5.6,80.7,B,Good,8.585106382978724
1606,8.3,78.8,6.1,50.1,D,Needs Improvement,6.036144578313253
1610,13.2,63.8,9.8,74.0,B,Average,5.606060606060606
1612,4.1,85.3,8.9,75.9,B,Average,18.512195121951223
1618,9.7,83.4,7.2,87.9,A,Good,9.061855670103094
1619,12.0,75.3,2.6,64.3,C,Needs Improvement,5.358333333333333
1622,4.9,100.0,10.0,80.3,B,Good,16.387755102040813
1632,9.1,91.1,6.0,87.0,A,Good,9.56043956043956
1633,10.5,98.7,5.2,63.9,C,Needs Improvement,6.085714285714285
1637,8.3,78.8,6.1,62.8,C,Needs Improvement,7.566265060240963
1640,7.5,97.4,7.9,74.1,B,Average,9.879999999999999
1645,7.6,74.7,7.1,78.2,B,Average,10.289473684210527
1659,8.0,93.1,7.1,69.8,C,Needs Improvement,8.725
1663,0.1,91.9,7.6,62.6,C,Needs Improvement,626.0
1667,8.0,87.4,4.5,82.8,B,Good,10.35
1668,11.5,100.0,7.2,53.6,D,Needs Improvement,4.660869565217391
1672,12.4,54.1,6.8,83.9,B,Good,6.766129032258065
1674,8.5,88.7,4.2,61.4,C,Needs Improvement,7.223529411764706
1679,22.0,68.6,8.3,100.0,A,Excellent,4.545454545454546
1683,8.7,85.8,6.8,50.4,D,Needs Improvement,5.793103448275862
1684,17.3,69.7,8.2,95.4,A,Excellent,5.514450867052023
1685,6.7,86.2,7.1,73.6,B,Average,10.985074626865671
1689,17.0,64.4,8.5,97.8,A,Excellent,5.752941176470588
1694,5.6,80.4,7.4,74.8,B,Average,13.357142857142858
1697,8.0,60.6,4.7,60.5,C,Needs Improvement,7.5625
1710,8.2,85.4,8.7,63.1,C,Needs Improvement,7.695121951219513
1713,0.0,96.4,6.8,53.8,D,Needs Improvement,0.0
1719,20.0,67.3,7.6,99.4,A,Excellent,4.970000000000001
1725,8.5,87.3,5.3,86.8,A,Good,10.211764705882352
1736,3.7,79.8,4.7,57.1,C,Needs Improvement,15.432432432432432
1737,7.6,100.0,4.4,65.2,C,Needs Improvement,8.578947368421053
1738,7.5,76.5,4.8,74.1,B,Average,9.879999999999999
1742,13.8,88.2,9.7,68.8,C,Needs Improvement,4.9855072463768115
1745,8.5,73.4,3.6,63.0,C,Needs Improvement,7.411764705882353
1750,22.0,67.2,9.4,99.2,A,Excellent,4.509090909090909
1751,0.0,89.0,6.1,60.7,C,Needs Improvement,0.0
1754,2.2,95.2,5.0,52.6,D,Needs Improvement,23.909090909090907
1764,3.8,74.1,8.9,49.3,D,Needs Improvement,12.973684210526315
1766,9.1,75.5,5.4,44.6,D,Needs Improvement,4.9010989010989015
1775,9.8,86.9,9.6,65.5,C,Needs Improvement,6.683673469387754
1776,5.8,79.0,8.5,58.8,C,Needs Improvement,10.137931034482758
1779,12.0,90.2,7.3,64.5,C,Needs Improvement,5.375
1780,10.2,88.0,8.9,66.3,C,Needs Improvement,6.5
1781,5.2,91.5,4.6,56.0,C,Needs Improvement,10.769230769230768
1783,4.5,100.0,5.7,40.7,D,Needs Improvement,9.044444444444444
1786,4.8,81.4,7.1,63.0,C,Needs Improvement,13.125
1788,9.7,72.4,7.9,76.4,B,Average,7.876288659793816
1791,1.9,95.8,4.3,65.2,C,Needs Improvement,34.31578947368421
1795,16.5,67.3,9.8,97.8,A,Excellent,5.927272727272727
1796,9.7,74.4,6.2,53.1,D,Needs Improvement,5.474226804123712
1798,9.4,72.9,3.8,79.4,B,Average,8.446808510638299
1803,10.0,100.0,5.8,61.9,C,Needs Improvement,6.1899999999999995
1804,4.4,78.7,9.5,61.3,C,Needs Improvement,13.93181818181818
1805,2.4,84.3,7.8,60.9,C,Needs Improvement,25.375
1806,3.9,86.4,10.0,57.8,C,Needs Improvement,14.82051282051282
1809,3.9,79.3,5.4,65.6,C,Needs Improvement,16.82051282051282
1816,8.8,100.0,7.3,76.9,B,Average,8.738636363636363
1817,0.0,81.5,5.6,36.6,F,Needs Improvement,0.0
1820,8.1,79.3,5.4,77.6,B,Average,9.580246913580247
1827,7.4,90.6,2.9,85.7,A,Good,11.58108108108108
1837,7.0,87.2,5.6,62.5,C,Needs Improvement,8.928571428571429
1842,1.8,100.0,1.5,55.9,C,Needs Improvement,31.055555555555554
1846,7.8,80.9,5.6,71.7,B,Average,9.192307692307693
1848,8.9,74.5,9.1,74.1,B,Average,8.325842696629213
1851,10.5,67.7,8.2,79.0,B,Average,7.523809523809524
1853,6.6,82.3,6.5,63.0,C,Needs Improvement,9.545454545454547
1864,2.8,100.0,6.2,71.7,B,Average,25.60714285714286
1866,3.4,62.3,9.0,79.5,B,Average,23.38235294117647
1869,7.4,93.1,5.7,75.0,B,Average,10.135135135135135
1871,7.3,84.6,5.5,66.4,C,Needs Improvement,9.095890410958905
1879,3.2,87.9,4.6,89.1,A,Good,27.843749999999996
1880,9.4,85.2,7.4,71.6,B,Average,7.617021276595744
1883,6.4,82.7,5.2,63.2,C,Needs Improvement,9.875
1884,10.9,97.3,6.8,57.2,C,Needs Improvement,5.247706422018349
1887,9.3,93.5,7.1,74.3,B,Average,7.989247311827956
1889,11.7,66.2,4.8,86.1,A,Good,7.358974358974359
1893,11.9,96.8,6.7,67.3,C,Needs Improvement,5.655462184873949
1897,13.2,91.3,5.6,69.6,C,Needs Improvement,5.2727272727272725
1904,17.6,63.4,5.4,77.8,B,Average,4.420454545454545
1907,4.0,94.2,3.1,59.3,C,Needs Improvement,14.825
1908,7.1,88.8,6.8,86.8,A,Good,12.225352112676056
1909,6.6,86.7,5.0,63.8,C,Needs Improvement,9.666666666666666
1915,2.4,100.0,6.1,42.2,D,Needs Improvement,17.583333333333336
1917,9.5,83.7,2.3,66.0,C,Needs Improvement,6.947368421052632
1918,10.7,92.3,6.2,63.8,C,Needs Improvement,5.962616822429907
1919,13.8,64.7,6.8,76.1,B,Average,5.514492753623188
1921,1.1,100.0,4.9,62.5,C,Needs Improvement,56.81818181818181
1923,7.5,81.2,5.5,88.8,A,Good,11.84
1924,16.7,68.4,5.3,73.8,B,Average,4.419161676646707
1926,8.6,83.0,4.0,82.4,B,Good,9.58139534883721
1927,0.0,73.1,4.8,59.2,C,Needs Improvement,0.0
1930,28.7,68.5,5.4,100.0,A,Excellent,3.4843205574912894
1931,6.4,70.8,7.2,69.9,C,Needs Improvement,10.921875
1933,11.7,87.0,5.0,60.1,C,Needs Improvement,5.136752136752137
1934,14.3,67.8,4.8,76.4,B,Average,5.3426573426573425
1936,4.5,88.7,1.8,74.1,B,Average,16.466666666666665
1939,22.6,65.9,3.3,100.0,A,Excellent,4.424778761061947
1944,12.6,77.0,5.3,67.5,C,Needs Improvement,5.357142857142858
1946,12.4,100.0,5.2,66.4,C,Needs Improvement,5.35483870967742
1950,14.6,95.7,6.9,68.6,C,Needs Improvement,4.698630136986301
1951,2.6,89.9,6.5,54.9,D,Needs Improvement,21.115384615384613
1953,8.7,77.7,10.0,62.9,C,Needs Improvement,7.2298850574712645
1954,10.4,80.2,6.2,66.3,C,Needs Improvement,6.374999999999999
1957,0.1,90.4,9.1,54.9,D,Needs Improvement,549.0
1972,0.0,93.4,5.0,51.4,D,Needs Improvement,0.0
1976,12.3,79.7,5.3,62.5,C,Needs Improvement,5.08130081300813
1979,9.6,100.0,7.6,67.5,C,Needs Improvement,7.03125
1981,8.2,100.0,2.4,45.7,D,Needs Improvement,5.573170731707318
1982,5.3,86.4,6.0,44.4,D,Needs Improvement,8.377358490566039
1984,21.0,69.1,5.1,100.0,A,Excellent,4.761904761904762
1998,8.8,92.5,4.7,51.5,D,Needs Improvement,5.852272727272727
2000,9.8,89.0,9.1,83.9,B,Good,8.561224489795919
2001,10.3,88.1,8.6,59.8,C,Needs Improvement,5.805825242718446
2003,9.5,100.0,4.7,64.3,C,Needs Improvement,6.768421052631578
2005,1.7,93.0,6.6,51.2,D,Needs Improvement,30.117647058823533
2008,9.3,79.6,8.5,65.8,C,Needs Improvement,7.0752688172043
2011,3.7,91.4,6.2,45.1,D,Needs Improvement,12.18918918918919
2012,9.7,95.4,4.2,78.9,B,Average,8.134020618556702
2013,9.6,94.2,7.7,62.5,C,Needs Improvement,6.510416666666667
2014,8.4,100.0,5.1,53.7,D,Needs Improvement,6.392857142857143
2018,1.0,100.0,6.5,45.4,D,Needs Improvement,45.4
2020,6.3,82.7,7.3,61.9,C,Needs Improvement,9.825396825396826
2024,5.8,70.2,2.0,66.4,C,Needs Improvement,11.448275862068966
2025,0.0,100.0,8.6,52.5,D,Needs Improvement,0.0
2026,16.3,65.4,6.7,94.0,A,Excellent,5.766871165644171
2030,11.6,85.1,4.9,61.1,C,Needs Improvement,5.267241379310345
2032,8.2,72.7,5.1,58.0,C,Needs Improvement,7.073170731707318
2034,18.5,68.3,7.9,72.8,B,Average,3.935135135135135
2035,22.4,65.6,4.9,91.3,A,Excellent,4.075892857142858
2039,14.8,67.7,7.0,91.2,A,Excellent,6.162162162162162
2040,2.6,62.5,4.3,67.3,C,Needs Improvement,25.884615384615383
2041,10.1,82.4,4.5,67.3,C,Needs Improvement,6.663366336633663
2042,12.1,76.2,10.0,67.0,C,Needs Improvement,5.537190082644628
2045,9.2,94.6,6.5,79.9,B,Average,8.684782608695654
2046,22.8,62.2,8.6,100.0,A,Excellent,4.385964912280701
2052,8.9,77.9,1.8,73.4,B,Average,8.247191011235955
2055,5.6,88.1,3.8,64.1,C,Needs Improvement,11.446428571428571
2056,9.3,88.2,2.7,63.3,C,Needs Improvement,6.806451612903225
2067,0.0,93.4,7.0,50.2,D,Needs Improvement,0.0
2074,16.4,60.0,4.2,95.4,A,Excellent,5.8170731707317085
2078,23.4,68.5,1.1,100.0,A,Excellent,4.273504273504273
2080,11.8,80.5,3.1,69.6,C,Needs Improvement,5.898305084745762
2083,4.9,74.2,6.0,87.6,A,Good,17.87755102040816
2084,0.0,77.9,5.2,51.2,D,Needs Improvement,0.0
2085,11.1,90.0,5.6,65.3,C,Needs Improvement,5.882882882882883
2086,6.5,83.8,7.5,69.2,C,Needs Improvement,10.646153846153847
2087,11.4,85.6,3.9,63.1,C,Needs Improvement,5.535087719298246
2088,14.0,60.5,5.0,71.5,B,Average,5.107142857142857
2094,7.0,92.8,8.0,78.4,B,Average,11.200000000000001
2098,7.5,97.1,5.1,60.6,C,Needs Improvement,8.08
2099,4.1,82.0,5.8,64.5,C,Needs Improvement,15.731707317073171
2102,8.7,85.8,10.0,64.3,C,Needs Improvement,7.39080459770115
2103,8.9,74.9,3.6,63.4,C,Needs Improvement,7.123595505617977
2105,6.7,75.7,6.7,76.9,B,Average,11.477611940298509
2107,8.7,95.7,4.8,85.1,A,Good,9.781609195402298
2114,8.0,83.5,7.5,76.9,B,Average,9.6125
2116,11.4,65.3,5.5,100.0,A,Excellent,8.771929824561402
2118,8.0,72.7,7.9,76.7,B,Average,9.5875
2119,0.0,79.8,2.7,14.6,F,Needs Improvement,0.0
2123,14.9,83.0,6.6,65.2,C,Needs Improvement,4.375838926174497
2127,6.7,87.1,8.1,73.3,B,Average,10.940298507462686
2131,18.1,64.5,8.6,100.0,A,Excellent,5.524861878453038
2138,25.8,69.6,2.7,100.0,A,Excellent,3.875968992248062
2139,6.3,82.7,3.7,69.2,C,Needs Improvement,10.984126984126984
2140,4.7,90.7,8.8,68.1,C,Needs Improvement,14.489361702127658
2147,3.8,90.2,4.6,55.2,C,Needs Improvement,14.526315789473685
2148,9.2,91.3,8.4,77.3,B,Average,8.402173913043478
2150,3.5,82.6,3.2,46.1,D,Needs Improvement,13.171428571428573
2155,6.2,93.6,7.8,62.9,C,Needs Improvement,10.14516129032258
2161,7.2,86.7,7.3,59.0,C,Needs Improvement,8.194444444444445
2166,7.9,78.0,6.3,75.0,B,Average,9.493670886075948
2167,9.3,81.3,5.6,55.1,C,Needs Improvement,5.924731182795699
2168,6.2,84.3,4.8,85.7,A,Good,13.82258064516129
2175,9.2,100.0,4.0,57.4,C,Needs Improvement,6.239130434782609
2177,3.7,72.3,8.3,63.0,C,Needs Improvement,17.027027027027025
2178,16.3,69.0,9.5,93.2,A,Excellent,5.717791411042945
2185,0.0,74.9,5.3,50.4,D,Needs Improvement,0.0
2187,5.0,91.3,5.1,65.3,C,Needs Improvement,13.059999999999999
2188,13.1,65.4,6.3,96.0,A,Excellent,7.32824427480916
2191,3.8,85.1,10.0,45.2,D,Needs Improvement,11.894736842105264
2194,5.5,100.0,5.4,61.9,C,Needs Improvement,11.254545454545454
2196,10.4,96.6,4.0,62.7,C,Needs Improvement,6.028846153846154
2199,10.5,98.5,6.9,69.5,C,Needs Improvement,6.619047619047619
2204,5.9,87.8,7.1,71.9,B,Average,12.186440677966102
2205,8.3,97.4,9.0,55.2,C,Needs Improvement,6.650602409638554
2210,15.0,67.0,5.0,85.1,A,Good,5.673333333333333
2211,6.2,88.8,7.6,82.9,B,Good,13.370967741935484
2213,21.2,69.9,2.5,89.7,A,Good,4.231132075471699
2215,11.7,76.9,8.9,67.0,C,Needs Improvement,5.726495726495727
2221,12.5,67.7,6.8,94.2,A,Excellent,7.5360000000000005
2229,1.9,78.1,5.1,65.2,C,Needs Improvement,34.31578947368421
2232,20.5,63.4,7.8,94.6,A,Excellent,4.614634146341463
2233,1.2,96.8,3.3,65.2,C,Needs Improvement,54.333333333333336
2235,6.5,71.4,6.0,67.5,C,Needs Improvement,10.384615384615385
2238,8.3,87.9,4.4,73.9,B,Average,8.903614457831326
2244,4.1,72.7,2.6,64.8,C,Needs Improvement,15.804878048780488
2246,15.7,68.8,10.0,89.1,A,Good,5.67515923566879
2247,8.7,82.5,2.3,79.8,B,Average,9.172413793103448
2248,5.7,91.4,5.5,42.3,D,Needs Improvement,7.421052631578947
2249,13.7,71.5,6.0,67.3,C,Needs Improvement,4.912408759124087
2251,14.1,93.7,6.6,68.8,C,Needs Improvement,4.879432624113475
2252,25.6,65.5,8.8,99.4,A,Excellent,3.8828125
2253,4.8,93.1,5.9,66.3,C,Needs Improvement,13.8125
2255,6.2,80.9,5.9,80.8,B,Good,13.032258064516128
2259,0.0,95.4,4.4,34.9,F,Needs Improvement,0.0
2264,7.5,71.1,4.4,55.3,C,Needs Improvement,7.373333333333333
2267,2.5,98.3,9.3,63.7,C,Needs Improvement,25.48
2273,10.3,84.9,8.2,68.5,C,Needs Improvement,6.650485436893203
2275,7.4,69.4,8.4,86.4,A,Good,11.675675675675675
2276,7.4,80.3,6.9,56.5,C,Needs Improvement,7.635135135135135
2278,7.0,95.2,4.0,87.0,A,Good,12.428571428571429
2281,2.9,89.5,5.6,58.5,C,Needs Improvement,20.17241379310345
2284,8.1,96.1,4.3,83.9,B,Good,10.358024691358025
2287,20.5,66.7,4.3,98.8,A,Excellent,4.819512195121951
2293,15.6,62.4,6.3,97.1,A,Excellent,6.2243589743589745
2294,9.3,78.8,7.1,89.1,A,Good,9.580645161290322
2295,9.2,91.3,4.8,81.9,B,Good,8.90217391304348
2298,24.8,66.8,4.2,100.0,A,Excellent,4.032258064516129
2300,4.5,88.6,6.1,35.2,F,Needs Improvement,7.822222222222223
2302,8.0,88.3,2.9,77.0,B,Average,9.625
2318,10.7,67.2,6.0,80.1,B,Good,7.485981308411215
2320,7.3,85.7,6.1,66.3,C,Needs Improvement,9.082191780821917
2323,18.2,68.6,6.1,100.0,A,Excellent,5.4945054945054945
2327,7.4,66.1,4.5,69.8,C,Needs Improvement,9.432432432432432
2329,19.9,68.5,7.5,100.0,A,Excellent,5.025125628140704
2333,4.4,91.9,8.0,66.9,C,Needs Improvement,15.204545454545455
2345,0.0,88.2,5.4,24.3,F,Needs Improvement,0.0
2347,11.6,80.9,8.5,65.9,C,Needs Improvement,5.681034482758621
2348,9.0,67.2,7.3,69.6,C,Needs Improvement,7.7333333333333325
2350,12.3,67.5,6.9,85.8,A,Good,6.97560975609756
2354,5.4,92.5,6.1,83.6,B,Good,15.48148148148148
2359,2.6,96.8,5.4,61.8,C,Needs Improvement,23.769230769230766
2360,17.9,69.7,6.0,100.0,A,Excellent,5.5865921787709505
2361,7.8,78.3,8.3,78.7,B,Average,10.089743589743591
2362,5.5,93.1,7.9,66.4,C,Needs Improvement,12.072727272727274
2363,4.3,83.7,6.4,63.9,C,Needs Improvement,14.86046511627907
2365,10.6,100.0,6.7,54.7,D,Needs Improvement,5.160377358490567
2367,11.2,66.6,6.2,63.4,C,Needs Improvement,5.660714285714286
2368,3.0,100.0,5.7,53.2,D,Needs Improvement,17.733333333333334
2369,7.2,89.3,7.1,74.1,B,Average,10.291666666666666
2378,5.7,85.7,6.0,60.5,C,Needs Improvement,10.614035087719298
2381,8.3,93.9,3.7,73.6,B,Average,8.86746987951807
2382,8.3,90.3,2.9,80.8,B,Good,9.734939759036143
2386,9.7,86.0,6.3,80.2,B,Good,8.268041237113403
2388,8.5,90.7,6.2,87.6,A,Good,10.305882352941175
2390,22.2,62.8,4.8,91.7,A,Excellent,4.130630630630631
2391,2.1,72.9,6.3,46.2,D,Needs Improvement,22.0
2392,8.5,76.0,4.7,83.6,B,Good,9.835294117647058
2393,4.5,80.6,2.3,54.9,D,Needs Improvement,12.2
2394,10.4,80.2,6.6,67.6,C,Needs Improvement,6.499999999999999
2396,4.9,86.5,6.8,44.0,D,Needs Improvement,8.979591836734693
2397,8.5,89.2,5.4,71.4,B,Average,8.4
2398,8.0,91.9,8.2,87.5,A,Good,10.9375
2401,9.9,98.5,5.8,75.4,B,Average,7.616161616161617
2407,5.9,68.2,8.9,63.3,C,Needs Improvement,10.728813559322033
2410,7.0,76.2,6.7,73.8,B,Average,10.542857142857143
2413,7.1,87.5,2.9,57.7,C,Needs Improvement,8.126760563380282
2414,8.6,70.9,4.7,70.3,B,Average,8.174418604651162
2420,5.7,93.2,6.8,72.2,B,Average,12.666666666666666
2425,4.3,86.8,4.5,56.1,C,Needs Improvement,13.046511627906977
2432,7.9,86.9,9.3,79.6,B,Average,10.075949367088606
2434,13.8,63.9,7.9,73.8,B,Average,5.3478260869565215
2435,16.6,69.1,4.9,88.1,A,Good,5.30722891566265
2436,12.4,100.0,8.0,67.6,C,Needs Improvement,5.451612903225806
2440,3.8,76.6,4.2,67.7,C,Needs Improvement,17.815789473684212
2443,6.0,68.7,7.1,53.9,D,Needs Improvement,8.983333333333333
2449,9.5,100.0,6.9,87.0,A,Good,9.157894736842104
2451,8.6,75.9,8.2,61.1,C,Needs Improvement,7.104651162790698
2452,9.2,80.9,4.4,69.2,C,Needs Improvement,7.521739130434783
2454,10.0,77.8,4.0,68.4,C,Needs Improvement,6.840000000000001
2457,10.9,83.7,7.7,62.6,C,Needs Improvement,5.743119266055046
2458,16.7,100.0,4.7,67.9,C,Needs Improvement,4.065868263473054
2464,6.3,98.5,4.4,77.2,B,Average,12.253968253968255
2467,9.7,88.6,4.6,73.5,B,Average,7.577319587628867
2470,13.5,91.2,2.4,64.0,C,Needs Improvement,4.7407407407407405
2473,9.5,84.5,7.9,81.5,B,Good,8.578947368421053
2474,5.3,93.9,4.6,60.9,C,Needs Improvement,11.49056603773585
2479,5.6,76.4,4.8,74.9,B,Average,13.375000000000002
2484,9.6,76.1,9.1,82.0,B,Good,8.541666666666668
2490,1.6,85.8,6.0,61.9,C,Needs Improvement,38.6875
2495,6.2,83.0,2.3,72.9,B,Average,11.758064516129032
2497,13.0,69.2,5.2,97.9,A,Excellent,7.5307692307692315
2503,12.7,67.7,9.3,81.1,B,Good,6.3858267716535435
2505,7.4,92.1,5.7,61.7,C,Needs Improvement,8.337837837837839
2506,9.2,71.3,10.0,69.9,C,Needs Improvement,7.597826086956523
2509,5.5,78.4,5.2,71.4,B,Average,12.981818181818182
2510,5.7,83.9,5.8,58.7,C,Needs Improvement,10.298245614035087
2514,13.2,69.9,8.1,99.8,A,Excellent,7.5606060606060606
2516,17.3,66.1,6.0,88.4,A,Good,5.109826589595376
2518,0.0,85.5,7.8,34.4,F,Needs Improvement,0.0
2520,9.0,80.4,9.4,66.9,C,Needs Improvement,7.433333333333334
2530,7.1,75.0,5.9,74.5,B,Average,10.492957746478874
2532,8.5,94.5,7.0,76.0,B,Average,8.941176470588236
2534,8.6,83.8,5.3,71.0,B,Average,8.255813953488373
2539,6.3,88.8,9.8,63.7,C,Needs Improvement,10.111111111111112
2542,6.2,80.7,6.0,59.4,C,Needs Improvement,9.580645161290322
2547,5.4,69.2,10.0,49.3,D,Needs Improvement,9.129629629629628
2551,3.9,86.9,5.2,66.1,C,Needs Improvement,16.94871794871795
2552,1.8,79.9,7.1,36.0,F,Needs Improvement,20.0
2555,8.9,90.7,8.2,74.3,B,Average,8.348314606741573
2556,18.7,69.2,2.7,98.5,A,Excellent,5.267379679144385
2557,0.0,72.4,5.5,48.9,D,Needs Improvement,0.0
2561,7.9,100.0,5.8,65.7,C,Needs Improvement,8.316455696202532
2563,8.5,80.7,5.0,87.8,A,Good,10.329411764705881
2565,8.7,70.9,5.2,59.2,C,Needs Improvement,6.804597701149426
2567,8.0,94.6,8.0,55.2,C,Needs Improvement,6.9
2572,4.9,85.0,5.6,71.1,B,Average,14.51020408163265
2576,7.2,85.6,6.3,72.6,B,Average,10.083333333333332
2582,17.7,61.1,6.4,100.0,A,Excellent,5.649717514124294
2584,23.6,67.2,6.8,100.0,A,Excellent,4.23728813559322
2586,10.6,73.9,10.0,53.1,D,Needs Improvement,5.0094339622641515
2587,5.8,94.8,6.8,52.5,D,Needs Improvement,9.051724137931036
2589,9.4,76.8,5.0,81.5,B,Good,8.670212765957446
2596,0.0,100.0,6.0,61.6,C,Needs Improvement,0.0
2600,11.6,66.9,4.4,78.6,B,Average,6.775862068965517
