employee_id,age,gender,department,job_role,years_at_company,years_in_current_role,monthly_salary,performance_rating,work_life_balance,job_satisfaction,environment_satisfaction,relationship_satisfaction,overtime,companies_worked_before,distance_from_home,training_hours,promotion,attrition,remote_work,education,marital_status,hire_date,last_promotion_date,hire_quarter,days_since_promotion,tenure_category
1115,45,Female,Sales,Manager,3.6,1.3,6375.58,3.8,4.0,3.5,2.8,3.9,0,1,5.0,83,1,0,Onsite,Master,Married,2021-02-18 20:36:20.207371,2026-06-01 20:36:20.207371,Q1,93,3-5 years
1116,37,Male,Marketing,Senior,0.5,0.5,4887.46,3.4,2.0,2.3,3.2,3.5,0,1,1.4,37,1,1,Hybrid,High School,Married,2018-10-04 20:36:20.207371,2026-04-10 20:36:20.207371,Q4,145,<1 year
1117,22,Male,Engineering,Manager,2.9,1.5,4680.87,3.8,2.0,3.6,2.5,3.8,0,0,29.9,94,0,0,Onsite,Bachelor,Single,2019-12-20 20:36:20.207371,2024-02-17 20:36:20.207371,Q4,928,1-3 years
1118,31,Male,Engineering,Lead,0.9,0.9,4843.93,4.0,4.0,1.6,4.1,4.2,0,1,26.3,76,0,1,Hybrid,Bachelor,Married,2020-10-18 20:36:20.207371,2026-06-20 20:36:20.207371,Q4,74,<1 year
1119,54,Female,IT,Intern,0.9,0.9,6446.26,2.9,4.0,3.4,4.4,3.6,0,0,4.0,38,1,0,Onsite,Master,Married,2018-09-26 20:36:20.207371,2024-12-16 20:36:20.207371,Q3,625,<1 year
1120,22,Female,Engineering,Manager,9.0,2.8,6142.75,2.8,3.0,2.9,4.2,3.4,0,4,1.0,35,0,0,Hybrid,Master,Married,2019-05-12 20:36:20.207371,2025-01-08 20:36:20.207371,Q2,602,5-10 years
1121,32,Male,Sales,Executive,11.6,2.6,6501.27,3.4,3.0,4.4,3.4,2.9,0,0,3.4,40,0,0,Hybrid,,Single,2020-12-09 20:36:20.207371,2026-08-13 20:36:20.207371,Q4,20,>10 years
1122,29,Male,Engineering,Executive,10.5,1.2,7479.6,,2.0,2.8,3.3,4.4,1,1,80.0,26,0,1,Hybrid,Master,Married,2024-11-25 20:36:20.207371,2023-10-30 20:36:20.207371,Q4,1038,>10 years
1123,36,Female,Finance,Executive,6.7,4.4,7169.04,3.1,2.0,3.2,3.4,4.5,0,2,22.6,54,0,0,Remote,Bachelor,Divorced,2020-01-05 20:36:20.207371,2026-03-02 20:36:20.207371,Q1,184,5-10 years
1124,42,Male,Marketing,Senior,6.1,6.1,7019.91,,4.0,4.7,1.9,4.4,1,3,4.3,31,0,0,Hybrid,,Married,2018-02-14 20:36:20.207371,2025-07-21 20:36:20.207371,Q1,408,5-10 years
1125,51,Female,Operations,Junior,2.4,2.4,6648.69,4.6,3.0,3.8,3.1,3.8,1,1,5.7,36,0,1,Hybrid,Master,Married,2025-12-07 20:36:20.207371,2025-08-01 20:36:20.207371,Q4,397,1-3 years
1126,32,Female,Sales,Manager,5.0,2.2,5492.83,3.8,3.0,3.6,3.3,3.2,0,3,22.9,53,0,0,Onsite,PhD,Single,2018-07-15 20:36:20.207371,2022-08-21 20:36:20.207371,Q3,1473,3-5 years
1127,43,Male,Finance,Senior,19.5,1.3,9725.99,2.5,2.0,3.0,4.0,3.1,0,3,21.7,76,0,0,Onsite,Master,Single,2026-05-05 20:36:20.207371,2026-04-03 20:36:20.207371,Q2,152,>10 years
1128,39,Female,Marketing,Executive,5.3,2.9,5666.65,4.4,4.0,3.2,4.7,4.0,0,2,1.0,74,0,0,Hybrid,Master,Married,2021-08-26 20:36:20.207371,2024-06-02 20:36:20.207371,Q3,822,5-10 years
1129,39,Male,Operations,Junior,16.9,2.8,8803.27,3.9,1.0,2.1,4.3,3.5,0,2,6.3,114,0,0,Onsite,Bachelor,Single,2026-02-26 20:36:20.207371,2023-08-20 20:36:20.207371,Q1,1109,>10 years
1130,29,Male,Finance,Intern,1.4,1.4,4763.15,4.1,3.0,2.4,2.9,3.1,1,1,13.2,55,0,1,Remote,Master,Married,2020-03-27 20:36:20.207371,2026-04-02 20:36:20.207371,Q1,153,1-3 years
1131,25,Male,IT,Executive,7.3,2.2,4734.58,2.7,2.0,3.0,2.4,4.6,1,1,37.3,85,0,0,Hybrid,Master,Married,2026-02-25 20:36:20.207371,2025-01-18 20:36:20.207371,Q1,592,5-10 years
1132,23,Female,Sales,Senior,3.9,1.5,5131.76,3.2,2.0,3.9,3.3,3.9,0,0,39.9,59,0,1,Hybrid,Bachelor,Married,2016-11-05 20:36:20.207371,2023-03-23 20:36:20.207371,Q4,1259,3-5 years
1133,27,Female,Engineering,Junior,8.0,2.8,7011.28,4.7,4.0,4.1,3.5,4.1,1,3,27.0,58,0,1,Remote,Bachelor,Married,2023-01-04 20:36:20.207371,2025-01-27 20:36:20.207371,Q1,583,5-10 years
1134,38,Male,Finance,Manager,2.3,2.3,5504.84,3.6,1.0,2.2,4.0,4.3,0,3,59.2,50,0,0,Hybrid,,,2019-06-19 20:36:20.207371,2026-05-01 20:36:20.207371,Q2,124,1-3 years
1135,42,Male,Operations,Junior,0.5,0.5,5445.7,3.0,2.0,2.3,3.9,3.8,0,1,1.1,42,0,0,Hybrid,Master,Married,2021-12-19 20:36:20.207371,2025-08-04 20:36:20.207371,Q4,394,<1 year
1136,38,Male,Sales,Lead,4.3,1.5,5530.74,4.6,3.0,3.2,5.0,3.7,1,0,31.6,60,0,1,Onsite,Master,Married,2016-09-22 20:36:20.207371,2025-12-28 20:36:20.207371,Q3,248,3-5 years
1137,29,Non-Binary,Operations,Manager,5.8,1.1,5659.09,3.9,3.0,3.4,3.1,3.0,0,0,22.5,99,0,0,Hybrid,Bachelor,Married,2022-05-05 20:36:20.207371,2026-01-30 20:36:20.207371,Q2,215,5-10 years
1138,53,Male,Engineering,Junior,0.5,0.5,4665.63,1.7,2.0,3.3,2.6,3.6,1,4,7.0,47,0,1,Onsite,Bachelor,,2018-10-12 20:36:20.207371,2024-10-19 20:36:20.207371,Q4,683,<1 year
1139,50,Female,Operations,Lead,8.1,1.2,7386.4,3.9,3.0,3.1,3.3,4.1,0,3,8.6,77,0,0,Hybrid,PhD,Married,2026-01-06 20:36:20.207371,2025-09-24 20:36:20.207371,Q1,343,5-10 years
1140,31,Female,Sales,Senior,2.1,2.1,5214.3,3.3,4.0,2.8,4.1,2.9,1,2,1.0,67,0,0,Hybrid,Master,Married,2017-05-31 20:36:20.207371,2024-05-27 20:36:20.207371,Q2,828,1-3 years
1141,26,Female,Marketing,Executive,1.7,1.7,4339.46,4.3,1.0,3.5,3.5,3.4,0,2,2.2,56,0,0,Onsite,Bachelor,Married,2019-03-27 20:36:20.207371,2025-11-09 20:36:20.207371,Q1,297,1-3 years
1142,36,Female,Engineering,Junior,10.3,4.8,6938.82,4.2,2.0,2.1,2.7,3.9,0,4,44.7,45,0,0,Onsite,Bachelor,Single,2026-04-21 20:36:20.207371,2026-03-04 20:36:20.207371,Q2,182,>10 years
1143,47,Female,Finance,Manager,0.8,0.8,6255.17,4.4,,5.0,4.1,2.6,0,1,26.2,68,0,0,Onsite,Master,Single,2021-10-04 20:36:20.207371,2023-07-28 20:36:20.207371,Q4,1132,<1 year
1144,38,Non-Binary,Sales,Junior,0.6,0.6,6038.33,4.3,,4.1,3.2,2.9,0,0,44.4,66,0,0,Hybrid,Master,Married,2022-06-25 20:36:20.207371,2025-01-25 20:36:20.207371,Q2,585,<1 year
1145,40,Female,Finance,Senior,3.7,1.7,5365.59,4.1,3.0,2.6,1.8,3.9,0,4,2.1,75,0,0,Onsite,Master,Divorced,2020-03-29 20:36:20.207371,2025-02-26 20:36:20.207371,Q1,553,3-5 years
1146,32,Female,Engineering,Senior,1.0,0.8,5842.66,4.2,2.0,1.6,2.6,4.7,0,2,17.2,90,0,0,Hybrid,Bachelor,Married,2021-06-28 20:36:20.207371,2026-07-21 20:36:20.207371,Q2,43,<1 year
1147,39,Non-Binary,Engineering,Executive,4.3,4.3,6019.41,2.9,1.0,2.8,3.7,4.8,0,1,80.0,66,0,0,Hybrid,Bachelor,Single,2024-02-22 20:36:20.207371,2024-11-25 20:36:20.207371,Q1,646,3-5 years
1148,50,Female,Finance,Executive,5.0,5.0,7363.5,3.8,3.0,3.7,3.4,4.3,0,4,7.9,63,0,0,Hybrid,PhD,Married,2024-02-02 20:36:20.207371,2023-04-21 20:36:20.207371,Q1,1230,3-5 years
1149,32,Male,HR,Lead,6.1,2.1,5436.94,3.1,4.0,4.2,3.4,4.8,0,3,40.2,60,0,0,Remote,Master,Single,2019-07-19 20:36:20.207371,2025-12-18 20:36:20.207371,Q3,258,5-10 years
1150,36,Male,Sales,Lead,7.2,3.0,5977.18,5.0,,3.6,2.0,3.5,1,2,11.0,75,0,0,Remote,Bachelor,Single,2025-09-26 20:36:20.207371,2026-05-16 20:36:20.207371,Q3,109,5-10 years
1151,37,Female,Engineering,Executive,3.8,3.8,5998.41,3.2,4.0,3.7,3.0,3.4,0,5,1.6,56,1,0,Onsite,High School,Single,2020-05-14 20:36:20.207371,2026-08-03 20:36:20.207371,Q2,30,3-5 years
1152,37,Female,Sales,Manager,6.4,6.4,6088.55,2.5,4.0,3.2,3.6,4.3,0,3,3.5,48,0,0,Remote,,Married,2018-09-28 20:36:20.207371,2025-08-23 20:36:20.207371,Q3,375,5-10 years
1153,22,Male,Engineering,Manager,3.7,0.4,4112.58,2.1,2.0,3.4,2.1,3.9,0,0,1.0,43,0,1,Onsite,Master,Married,2021-01-28 20:36:20.207371,2024-07-12 20:36:20.207371,Q1,782,3-5 years
1154,22,Female,IT,Executive,5.9,0.8,5645.1,2.6,3.0,3.7,2.9,2.5,1,0,39.6,44,0,0,Hybrid,High School,,2023-09-24 20:36:20.207371,2026-02-07 20:36:20.207371,Q3,207,5-10 years
1155,24,Female,Finance,Junior,2.0,2.0,4676.55,2.9,2.0,3.3,3.2,4.8,1,1,12.9,81,0,0,Hybrid,Master,Married,2023-12-20 20:36:20.207371,2026-07-05 20:36:20.207371,Q4,59,1-3 years
1156,36,Male,Finance,Junior,0.5,0.5,4802.48,3.1,2.0,2.8,3.5,4.3,1,2,5.4,47,1,0,Hybrid,High School,Married,2019-04-01 20:36:20.207371,2026-07-25 20:36:20.207371,Q2,39,<1 year
1157,40,Female,Engineering,Senior,0.5,0.5,4245.09,3.1,,3.4,4.4,3.6,0,3,23.2,40,0,0,Remote,High School,Single,2022-03-12 20:36:20.207371,2025-12-09 20:36:20.207371,Q1,267,<1 year
1158,29,Male,Finance,Manager,9.0,1.0,6555.34,3.2,4.0,3.2,4.3,4.5,1,4,5.0,56,1,0,Onsite,Bachelor,Married,2020-04-19 20:36:20.207371,2025-10-11 20:36:20.207371,Q2,326,5-10 years
1159,48,Male,IT,Lead,7.3,2.2,7318.96,3.9,3.0,2.9,2.8,3.6,0,2,32.6,73,0,0,Onsite,High School,Divorced,2018-11-20 20:36:20.207371,2024-09-20 20:36:20.207371,Q4,712,5-10 years
1160,33,Female,Operations,Manager,3.0,3.0,5180.92,3.4,2.0,2.4,2.9,3.6,1,2,22.3,72,0,0,Onsite,Master,Single,2018-10-08 20:36:20.207371,2021-03-12 20:36:20.207371,Q4,2000,1-3 years
1161,35,Male,Operations,Junior,17.6,0.4,7902.53,3.4,4.0,3.5,3.7,2.6,1,1,4.0,46,0,0,Onsite,Bachelor,Divorced,2020-01-23 20:36:20.207371,2026-07-22 20:36:20.207371,Q1,42,>10 years
1162,33,Male,Sales,Manager,4.7,0.6,5896.43,4.3,2.0,,4.0,4.5,0,1,33.2,54,0,1,Hybrid,Bachelor,Married,2019-01-23 20:36:20.207371,2024-06-11 20:36:20.207371,Q1,813,3-5 years
1163,20,Female,Engineering,Intern,11.4,0.9,8172.14,3.0,2.0,3.2,4.0,4.1,0,0,16.4,41,0,0,Remote,Master,Married,2020-03-03 20:36:20.207371,2025-06-03 20:36:20.207371,Q1,456,>10 years
1164,42,Female,Marketing,Junior,5.6,0.2,6929.52,3.4,2.0,3.5,3.1,3.1,0,3,37.7,56,0,0,Hybrid,Master,Married,2021-03-16 20:36:20.207371,2025-07-09 20:36:20.207371,Q1,420,5-10 years
1165,41,Male,HR,Senior,0.8,0.7,4893.34,2.9,4.0,,3.7,4.2,0,4,16.1,47,0,1,Onsite,High School,Married,2018-04-30 20:36:20.207371,2026-05-28 20:36:20.207371,Q2,97,<1 year
1166,26,Female,Finance,Senior,3.8,0.5,5539.97,4.4,3.0,3.3,3.7,3.9,1,1,21.2,59,0,1,Hybrid,Master,Divorced,2020-09-05 20:36:20.207371,2026-06-30 20:36:20.207371,Q3,64,3-5 years
1167,50,Non-Binary,Sales,Junior,0.5,0.5,24392.053318634276,,4.0,3.3,3.4,3.2,0,2,14.5,68,0,0,Remote,Bachelor,Divorced,2016-09-09 20:36:20.207371,2026-07-10 20:36:20.207371,Q3,54,<1 year
1168,24,Non-Binary,IT,Manager,12.0,3.5,24288.465168436906,3.6,3.0,3.9,3.7,4.1,1,1,3.1,43,0,1,Hybrid,Bachelor,Single,2021-09-27 20:36:20.207371,2025-12-07 20:36:20.207371,Q3,269,>10 years
1169,35,Male,Operations,Junior,5.4,0.1,6194.56,2.6,4.0,3.9,3.4,3.2,1,1,1.0,49,0,0,Onsite,Bachelor,Single,2026-03-13 20:36:20.207371,2026-05-26 20:36:20.207371,Q1,99,5-10 years
1170,32,Female,Finance,Executive,11.3,6.5,7973.45,3.7,2.0,2.8,4.3,4.1,1,1,9.3,63,0,0,Hybrid,PhD,Single,2018-08-14 20:36:20.207371,2025-06-22 20:36:20.207371,Q3,437,>10 years
1171,24,Female,Engineering,Junior,0.6,0.6,4704.42,4.3,2.0,2.5,3.8,3.7,0,1,6.2,69,0,0,Hybrid,Bachelor,Married,2022-10-25 20:36:20.207371,2026-04-13 20:36:20.207371,Q4,142,<1 year
1172,34,Female,Engineering,Intern,2.1,2.1,4052.53,2.7,3.0,3.5,3.7,4.5,0,1,9.2,48,0,0,Onsite,Bachelor,Single,2026-04-13 20:36:20.207371,2024-08-05 20:36:20.207371,Q2,758,1-3 years
1173,27,Male,Sales,Senior,9.5,1.3,6239.35,3.0,1.0,2.3,4.0,3.6,0,1,19.5,39,0,0,Hybrid,Master,Married,2021-08-23 20:36:20.207371,2025-07-26 20:36:20.207371,Q3,403,5-10 years
1174,35,Male,Sales,Junior,13.6,2.1,6866.02,2.7,1.0,,3.9,3.2,0,5,9.8,38,0,0,Remote,Bachelor,Married,2016-11-27 20:36:20.207371,2026-05-23 20:36:20.207371,Q4,102,>10 years
1175,39,Male,Engineering,Junior,0.5,0.5,4937.76,2.6,3.0,3.6,4.2,2.5,1,2,11.7,69,0,0,Hybrid,High School,Married,2024-02-04 20:36:20.207371,2024-07-29 20:36:20.207371,Q1,765,<1 year
1176,49,Female,Operations,Senior,0.5,0.5,5786.72,3.2,3.0,3.7,3.2,3.1,0,2,4.2,51,0,1,Onsite,Master,Married,2017-01-27 20:36:20.207371,2022-11-27 20:36:20.207371,Q1,1375,<1 year
1177,38,Female,Operations,Senior,1.2,1.0,5841.84,3.8,4.0,4.0,4.5,2.9,0,3,34.3,42,1,0,Onsite,PhD,Married,2023-08-31 20:36:20.207371,2026-05-23 20:36:20.207371,Q3,102,1-3 years
1178,28,Female,Marketing,Junior,6.3,0.3,6475.66,3.1,2.0,,2.8,2.9,0,2,38.9,47,0,0,Remote,Bachelor,Single,2023-06-23 20:36:20.207371,2026-02-03 20:36:20.207371,Q2,211,5-10 years
1179,31,Female,Engineering,Executive,2.0,2.0,5989.82,5.0,2.0,3.6,3.3,2.1,1,3,21.2,62,0,1,Onsite,Master,Single,2016-10-10 20:36:20.207371,2025-06-06 20:36:20.207371,Q4,453,1-3 years
1180,36,Male,Sales,Junior,3.0,2.5,5156.97,3.1,3.0,3.7,3.9,3.5,0,3,3.9,56,1,1,Hybrid,Master,Single,2021-12-03 20:36:20.207371,2025-05-17 20:36:20.207371,Q4,473,1-3 years
1181,35,Non-Binary,Finance,Manager,10.4,1.0,6560.69,,3.0,1.6,2.6,3.8,0,3,7.6,56,1,0,Hybrid,Master,Married,2024-12-09 20:36:20.207371,2025-09-28 20:36:20.207371,Q4,339,>10 years
1182,49,Female,IT,Senior,2.4,2.4,6060.82,3.4,4.0,4.1,4.3,2.8,1,2,23.4,80,0,1,Hybrid,Master,Single,2016-10-21 20:36:20.207371,2026-01-17 20:36:20.207371,Q4,228,1-3 years
1183,48,Female,Engineering,Junior,0.5,0.5,5850.52,3.3,4.0,2.9,3.3,3.8,1,3,1.0,77,0,0,Remote,Master,Married,2021-11-09 20:36:20.207371,2023-07-29 20:36:20.207371,Q4,1131,<1 year
1184,31,Female,Marketing,Junior,11.6,2.1,7376.08,2.4,3.0,3.0,2.2,2.9,0,1,15.5,70,1,0,Remote,Bachelor,Single,2023-07-09 20:36:20.207371,2024-02-26 20:36:20.207371,Q3,919,>10 years
1185,29,Male,Marketing,Senior,2.3,2.3,4815.86,3.6,4.0,3.6,3.1,4.8,0,2,20.1,77,1,0,Hybrid,High School,Single,2018-06-12 20:36:20.207371,2025-01-11 20:36:20.207371,Q2,599,1-3 years
1186,22,Female,Operations,Lead,25.0,4.2,9249.07,4.0,1.0,,2.7,3.4,0,0,9.0,62,1,0,Hybrid,Bachelor,Divorced,2018-09-07 20:36:20.207371,2026-08-01 20:36:20.207371,Q3,32,>10 years
1187,29,Male,Finance,Junior,0.6,0.6,4533.65,3.8,3.0,3.3,2.7,3.5,1,3,36.4,43,1,0,Onsite,,Married,2018-07-25 20:36:20.207371,2022-11-20 20:36:20.207371,Q3,1382,<1 year
1188,18,Male,IT,Lead,3.5,0.2,4616.3,3.8,2.0,3.3,3.5,4.0,1,1,13.1,83,0,0,Onsite,Bachelor,Single,2019-03-07 20:36:20.207371,2026-08-30 20:36:20.207371,Q1,3,3-5 years
1189,31,Female,IT,Executive,4.2,0.1,5950.13,0.7532692139171221,3.0,2.6,3.1,3.5,0,2,8.4,46,0,0,Hybrid,High School,Single,2016-12-05 20:36:20.207371,2024-02-03 20:36:20.207371,Q4,942,3-5 years
1190,38,Male,Sales,Junior,6.4,2.7,6396.16,3.3,4.0,2.7,4.9,3.0,0,2,20.3,31,0,0,Hybrid,Master,Single,2021-11-18 20:36:20.207371,2025-12-12 20:36:20.207371,Q4,264,5-10 years
1191,36,Female,Marketing,Senior,5.5,5.5,6430.16,3.7,1.0,2.0,2.1,3.3,0,2,12.9,43,0,1,Onsite,High School,Married,2018-12-27 20:36:20.207371,2024-04-10 20:36:20.207371,Q4,875,5-10 years
1192,34,Male,Sales,Junior,0.6,0.6,,3.3,3.0,3.7,2.7,3.9,1,3,16.8,81,0,0,Hybrid,Master,Married,2022-08-20 20:36:20.207371,2025-10-20 20:36:20.207371,Q3,317,<1 year
1193,36,Female,Engineering,Manager,1.7,1.7,5387.43,3.8,3.0,2.7,2.8,3.0,0,3,12.7,65,0,1,Onsite,Bachelor,,2019-01-06 20:36:20.207371,2026-06-23 20:36:20.207371,Q1,71,1-3 years
1194,33,Male,Engineering,Lead,3.2,0.2,6032.55,1.206993024930243,2.0,4.3,5.0,3.6,1,1,27.1,90,1,0,Remote,Master,Married,2026-02-01 20:36:20.207371,2024-12-27 20:36:20.207371,Q1,614,3-5 years
1195,36,Female,Operations,Manager,1.0,0.7,4205.1,3.7,4.0,4.8,3.2,3.6,0,3,38.7,53,0,0,Onsite,Bachelor,Married,2019-08-03 20:36:20.207371,2024-09-06 20:36:20.207371,Q3,726,<1 year
1196,22,Male,Marketing,Junior,7.5,0.7,5492.51,4.6,2.0,2.4,2.6,3.9,1,1,27.9,90,0,1,Onsite,PhD,Married,2025-01-30 20:36:20.207371,2024-12-14 20:36:20.207371,Q1,627,5-10 years
1197,32,Female,Sales,Intern,4.5,1.4,6078.01,4.7,,3.4,3.6,2.5,0,3,21.7,52,0,0,Hybrid,Bachelor,Married,2022-12-02 20:36:20.207371,2025-10-02 20:36:20.207371,Q4,335,3-5 years
1198,33,Female,Finance,Executive,5.0,3.2,5833.81,,2.0,4.2,3.2,3.2,0,1,2.8,73,0,0,Onsite,Master,Single,2023-03-19 20:36:20.207371,2026-06-16 20:36:20.207371,Q1,78,3-5 years
1199,31,Female,Marketing,Lead,1.9,1.9,4901.76,1.4971360065537023,2.0,5.0,5.0,3.9,0,3,4.1,28,0,0,Hybrid,Master,Divorced,2023-04-26 20:36:20.207371,2024-10-14 20:36:20.207371,Q2,688,1-3 years
1200,32,Female,Operations,Manager,2.3,1.2,4561.42,2.8,2.0,5.0,4.0,3.1,0,1,32.1,17,0,0,Remote,Bachelor,Single,2018-05-07 20:36:20.207371,2025-07-21 20:36:20.207371,Q2,408,1-3 years
1201,42,Male,Marketing,Executive,10.0,1.1,7807.68,3.0,3.0,3.2,2.5,4.4,0,2,30.9,24,0,0,Hybrid,Master,Single,2023-10-12 20:36:20.207371,2026-01-22 20:36:20.207371,Q4,223,5-10 years
1202,29,Female,Engineering,Junior,1.9,0.6,4267.78,2.5,2.0,2.5,2.1,3.2,1,1,26.4,64,0,0,Hybrid,PhD,Divorced,2018-07-08 20:36:20.207371,2023-06-30 20:36:20.207371,Q3,1160,1-3 years
1203,57,Male,Engineering,Senior,6.2,0.7,7545.58,3.7,3.0,1.4,3.1,3.6,0,2,3.5,75,0,1,Onsite,PhD,Single,2020-12-19 20:36:20.207371,2025-11-26 20:36:20.207371,Q4,280,5-10 years
1204,41,Female,IT,Executive,4.4,2.1,5000.82,2.7,1.0,2.5,3.9,4.0,0,3,8.0,71,0,1,Onsite,Bachelor,Married,2019-03-11 20:36:20.207371,2026-05-16 20:36:20.207371,Q1,109,3-5 years
1205,34,Female,Marketing,Lead,20.0,2.1,8799.12,4.6,3.0,3.9,3.7,3.3,0,2,3.6,63,0,1,Onsite,Master,Divorced,2023-11-15 20:36:20.207371,2026-06-02 20:36:20.207371,Q4,92,>10 years
1206,32,Male,Engineering,Junior,0.7,0.7,5238.09,4.0,2.0,3.1,3.2,3.6,1,4,73.2,80,0,0,Onsite,PhD,Married,2022-08-23 20:36:20.207371,2026-05-04 20:36:20.207371,Q3,121,<1 year
1207,34,Female,Engineering,Junior,1.3,1.3,4248.43,3.7,4.0,4.4,4.6,3.2,0,1,12.4,38,0,1,Hybrid,PhD,Married,2018-03-16 20:36:20.207371,2026-03-29 20:36:20.207371,Q1,157,1-3 years
1208,25,Male,Operations,Junior,13.5,2.9,7139.24,3.1,1.0,3.8,4.0,3.7,0,2,24.5,61,0,1,Onsite,Bachelor,Married,2025-06-04 20:36:20.207371,2025-10-21 20:36:20.207371,Q2,316,>10 years
1209,34,Female,Operations,Manager,1.1,1.1,5769.29,4.6,3.0,3.9,3.3,4.1,0,2,2.7,54,0,0,Hybrid,Bachelor,Married,2021-04-12 20:36:20.207371,2026-07-07 20:36:20.207371,Q2,57,1-3 years
1210,37,Female,Operations,Junior,3.8,0.3,5911.99,2.8,2.0,2.7,1.9,3.8,0,3,14.1,60,1,0,Remote,High School,Single,2018-11-27 20:36:20.207371,2025-07-10 20:36:20.207371,Q4,419,3-5 years
1211,40,Female,Finance,Junior,1.0,0.8,4784.4,3.2,3.0,,3.0,4.2,0,1,6.5,74,1,0,Onsite,Bachelor,Married,2020-06-01 20:36:20.207371,2025-08-13 20:36:20.207371,Q2,385,<1 year
1212,40,Male,Marketing,Executive,2.7,0.9,5134.34,2.7,4.0,3.7,3.1,4.2,0,1,15.4,19,0,0,Hybrid,High School,Single,2018-01-30 20:36:20.207371,2025-09-01 20:36:20.207371,Q1,366,1-3 years
1213,32,Male,Marketing,Junior,17.1,0.9,8428.33,3.2,3.0,2.8,3.0,3.7,0,3,15.7,67,1,0,Onsite,High School,Married,2017-01-11 20:36:20.207371,2025-11-23 20:36:20.207371,Q1,283,>10 years
1214,22,Male,Sales,Intern,1.1,1.1,20139.36278129946,2.8,4.0,3.2,5.0,1.9,0,2,3.1,42,0,0,Onsite,High School,Married,2020-09-08 20:36:20.207371,2023-11-21 20:36:20.207371,Q3,1016,1-3 years
1215,28,Male,HR,Executive,0.6,0.4,5204.55,3.3,3.0,4.5,3.1,2.6,0,1,17.9,59,0,0,Hybrid,Bachelor,Single,2022-06-04 20:36:20.207371,2024-07-15 20:36:20.207371,Q2,779,<1 year
1216,51,Female,Engineering,Manager,21.2,0.2,9163.09,3.3,2.0,2.4,2.8,4.2,0,4,25.1,59,0,0,Onsite,Bachelor,Single,2019-03-21 20:36:20.207371,2025-07-05 20:36:20.207371,Q1,424,>10 years
1217,43,Female,Sales,Junior,0.5,0.5,4808.03,4.2,3.0,2.3,3.9,3.8,1,0,5.3,90,0,1,Onsite,Bachelor,Single,2018-02-06 20:36:20.207371,2025-07-12 20:36:20.207371,Q1,417,<1 year
1218,38,Male,Finance,Lead,13.4,0.9,7574.22,4.6,3.0,3.5,3.0,4.4,0,2,13.8,70,0,1,Remote,Bachelor,Married,2020-05-13 20:36:20.207371,2024-12-23 20:36:20.207371,Q2,618,>10 years
1219,27,Female,Engineering,Lead,5.4,5.4,5013.6,3.4,2.0,4.7,3.9,3.9,1,3,16.1,67,0,0,Remote,High School,Married,2022-07-29 20:36:20.207371,2026-02-13 20:36:20.207371,Q3,201,5-10 years
1220,35,Male,Sales,Senior,8.6,3.9,6621.71,4.7,4.0,3.4,2.8,4.7,0,2,2.1,81,0,0,Hybrid,PhD,Single,2019-11-11 20:36:20.207371,2026-08-15 20:36:20.207371,Q4,18,5-10 years
1221,22,Female,Engineering,Junior,2.7,2.7,4797.44,3.8,3.0,3.5,4.3,3.3,0,0,19.2,28,1,0,Hybrid,PhD,Married,2017-02-16 20:36:20.207371,2025-04-10 20:36:20.207371,Q1,510,1-3 years
1222,29,Female,IT,Junior,0.5,0.5,3984.06,3.9,1.0,3.6,3.7,3.8,0,3,8.9,75,0,0,Hybrid,Bachelor,Single,2019-04-04 20:36:20.207371,2023-12-23 20:36:20.207371,Q2,984,<1 year
1223,32,Female,Marketing,Lead,5.1,2.3,5701.94,4.3,2.0,3.2,3.6,2.9,0,3,54.0,76,0,0,Hybrid,High School,Single,2024-08-24 20:36:20.207371,2026-08-08 20:36:20.207371,Q3,25,5-10 years
1224,31,Female,Finance,Intern,5.1,1.9,,4.7,,2.5,3.0,4.5,0,1,20.0,65,0,1,Hybrid,Master,Married,2024-01-06 20:36:20.207371,2025-11-07 20:36:20.207371,Q1,299,5-10 years
1225,44,Female,Engineering,Intern,0.5,0.5,4938.24,3.0,4.0,2.5,4.1,4.6,0,2,15.6,78,0,0,Hybrid,Bachelor,,2017-09-08 20:36:20.207371,2024-07-02 20:36:20.207371,Q3,792,<1 year
1226,22,Male,Engineering,Intern,1.8,1.8,4612.89,4.3,3.0,2.5,2.7,2.5,1,0,39.3,36,0,1,Hybrid,Master,Married,2018-09-01 20:36:20.207371,2025-12-11 20:36:20.207371,Q3,265,1-3 years
1227,26,Male,Marketing,Senior,1.8,1.8,5042.76,3.9,3.0,3.4,3.5,3.3,0,0,2.3,42,0,1,Onsite,Bachelor,,2022-05-21 20:36:20.207371,2025-11-17 20:36:20.207371,Q2,289,1-3 years
1228,22,Male,Engineering,Junior,7.9,4.6,5989.39,3.8,2.0,2.7,3.2,3.6,1,1,8.6,40,0,1,Onsite,Bachelor,,2021-03-31 20:36:20.207371,2024-12-30 20:36:20.207371,Q1,611,5-10 years
1229,22,Female,Sales,Lead,4.6,1.6,5588.97,3.9,4.0,4.8,3.9,3.5,1,5,1.3,69,0,0,Remote,PhD,Married,2018-04-22 20:36:20.207371,2024-01-05 20:36:20.207371,Q2,971,3-5 years
